transaction_id,customer_id,wallet_id,transaction_status_id,transaction_type_id,transaction_channel_id,currency_id,transaction_timestamp,transaction_location,device_id,amount
ANTX-000000067,AN-C000001,100000001,1,2,4,1,2025-07-07 12:32:43.000,Bono|Berekum,DEV-000096,1388.27
ANTX-000000068,AN-C000001,100000001,1,1,3,1,2025-07-14 23:51:11.000,Bono|Berekum,DEV-000096,1749.53
ANTX-000000069,AN-C000001,100000001,1,3,2,1,2025-07-27 11:41:02.000,Bono|Berekum,DEV-000096,345.47
ANTX-000000070,AN-C000001,100000001,1,4,5,1,2025-07-12 11:47:42.000,Bono|Berekum,DEV-000096,276.55
ANTX-000000071,AN-C000001,100000001,1,4,8,1,2025-07-14 13:01:08.000,Bono|Berekum,DEV-000096,2358.89
ANTX-000000072,AN-C000001,100000001,1,1,1,1,2025-07-05 15:25:19.000,Bono|Berekum,DEV-000096,2251.31
ANTX-000000073,AN-C000001,100000001,1,4,1,1,2025-07-18 11:18:44.000,Bono|Berekum,DEV-000096,965.01
ANTX-000000074,AN-C000001,100000001,1,2,7,1,2025-07-09 18:56:56.000,Bono|Berekum,DEV-000096,43.29
ANTX-000000075,AN-C000001,100000001,2,3,6,1,2025-07-02 09:53:03.000,Bono|Berekum,DEV-000096,758.74
ANTX-000000076,AN-C000001,100000001,1,2,8,1,2025-07-02 18:25:32.000,Bono|Berekum,DEV-000096,982.66
ANTX-000000077,AN-C000001,100000001,1,1,1,1,2025-08-21 19:41:25.000,Bono|Berekum,DEV-000096,179.84
ANTX-000000078,AN-C000001,100000001,1,1,5,1,2025-08-11 07:44:32.000,Bono|Berekum,DEV-000096,1953.94
ANTX-000000079,AN-C000001,100000001,1,2,1,1,2025-08-08 14:32:32.000,Bono|Berekum,DEV-000096,423.34
ANTX-000000080,AN-C000001,100000001,1,4,7,1,2025-08-18 08:54:02.000,Bono|Berekum,DEV-000096,2152.38
ANTX-000000081,AN-C000001,100000001,1,4,8,1,2025-08-24 18:26:29.000,Bono|Berekum,DEV-000096,507.38
ANTX-000000082,AN-C000001,100000001,1,4,6,1,2025-08-01 20:02:41.000,Bono|Berekum,DEV-000096,92.07
ANTX-000000083,AN-C000001,100000001,1,3,4,1,2025-09-11 18:41:10.000,Bono|Berekum,DEV-000096,10.72
ANTX-000000084,AN-C000001,100000001,1,2,3,1,2025-09-11 14:58:26.000,Bono|Berekum,DEV-000096,4121.84
ANTX-000000085,AN-C000001,100000001,2,2,2,1,2025-09-29 18:13:18.000,Bono|Berekum,DEV-000096,645.78
ANTX-000000086,AN-C000001,100000001,1,3,6,1,2025-09-15 23:24:01.000,Bono|Berekum,DEV-000096,405.97
ANTX-000000087,AN-C000001,100000001,1,4,3,1,2025-09-04 18:49:46.000,Bono|Berekum,DEV-000096,2645.39
ANTX-000000088,AN-C000001,100000001,1,3,3,1,2025-09-04 19:23:13.000,Bono|Berekum,DEV-000096,850.93
ANTX-000000089,AN-C000001,100000001,1,1,7,1,2025-09-09 10:25:06.000,Bono|Berekum,DEV-000096,2383.37
ANTX-000000166,AN-C000002,100000002,1,2,5,1,2025-07-24 23:44:49.000,Greater Accra|Madina,DEV-000409,3369.64
ANTX-000000167,AN-C000002,100000002,1,1,1,1,2025-08-14 14:11:20.000,Greater Accra|Madina,DEV-000409,1802.91
ANTX-000000168,AN-C000002,100000002,1,3,7,1,2025-08-22 12:31:51.000,Greater Accra|Madina,DEV-000409,414.62
ANTX-000000169,AN-C000002,100000002,1,1,6,1,2025-08-24 19:58:22.000,Greater Accra|Madina,DEV-000409,324.42
ANTX-000000170,AN-C000002,100000002,1,1,3,1,2025-09-26 21:05:23.000,Greater Accra|Madina,DEV-000409,168.12
ANTX-000000381,AN-C000003,100000003,1,1,6,1,2025-07-25 19:52:21.000,Northern|Tamale,DEV-002609,3228.2
