transaction_id,customer_id,wallet_id,transaction_status_id,transaction_type_id,transaction_channel_id,currency_id,transaction_timestamp,transaction_location,device_id,amount
ANTX-000000006,AN-C000001,100000001,1,3,6,1,2023-10-16 23:27:11.000,Bono|Berekum,DEV-000096,664.12
ANTX-000000007,AN-C000001,100000001,1,4,2,1,2023-10-25 09:21:13.000,Bono|Berekum,DEV-000096,2877.98
ANTX-000000008,AN-C000001,100000001,1,4,2,1,2023-12-02 18:53:32.000,Bono|Berekum,DEV-000096,109.22
ANTX-000000103,AN-C000002,100000002,1,4,1,1,2023-11-09 18:33:00.000,Greater Accra|Madina,DEV-000409,10
ANTX-000000683,AN-C000004,100000004,1,1,4,1,2023-10-01 14:07:36.000,Greater Accra|Accra,DEV-001853,2244.93
ANTX-000000684,AN-C000004,100000004,3,1,2,1,2023-10-04 13:48:16.000,Greater Accra|Accra,DEV-001853,57.22
ANTX-000000685,AN-C000004,100000004,1,1,6,1,2023-10-27 16:28:44.000,Greater Accra|Accra,DEV-001853,74.73
ANTX-000000686,AN-C000004,100000004,1,2,5,1,2023-11-24 18:27:57.000,Greater Accra|Accra,DEV-001853,3316.46
ANTX-000000687,AN-C000004,100000004,1,2,1,1,2023-11-26 13:18:52.000,Greater Accra|Accra,DEV-001853,1999.11
ANTX-000000688,AN-C000004,100000004,1,1,5,1,2023-11-21 16:15:37.000,Greater Accra|Accra,DEV-001853,35.0
ANTX-000000689,AN-C000004,100000004,1,4,3,1,2023-11-29 15:21:02.000,Greater Accra|Accra,DEV-001853,453.57
ANTX-000000690,AN-C000004,100000004,1,1,6,1,2023-11-09 06:54:58.000,Greater Accra|Accra,DEV-001853,2056.48
ANTX-000000691,AN-C000004,100000004,1,1,5,1,2023-11-30 12:59:42.000,Greater Accra|Accra,DEV-001853,23.03
ANTX-000000692,AN-C000004,100000004,1,3,3,1,2023-11-21 13:14:45.000,Greater Accra|Accra,DEV-001853,449.23
ANTX-000000693,AN-C000004,100000004,1,2,5,1,2023-11-08 19:27:29.000,Greater Accra|Accra,DEV-001853,3094.17
ANTX-000000694,AN-C000004,100000004,1,2,8,1,2023-11-05 08:29:16.000,Greater Accra|Accra,DEV-001853,104.48
ANTX-000000695,AN-C000004,100000004,1,3,6,1,2023-11-04 00:42:52.000,Greater Accra|Accra,DEV-001853,1095.44
ANTX-000000696,AN-C000004,100000004,1,1,3,1,2023-12-02 23:58:27.000,Greater Accra|Accra,DEV-001853,908.45
ANTX-000000697,AN-C000004,100000004,1,4,2,1,2023-12-24 02:02:26.000,Greater Accra|Accra,DEV-001853,61.02
ANTX-000000698,AN-C000004,100000004,1,2,3,1,2023-12-14 17:45:07.000,Greater Accra|Accra,DEV-001853,2038.86
ANTX-000000699,AN-C000004,100000004,1,3,1,1,2023-12-04 16:26:47.000,Greater Accra|Accra,DEV-001853,1873.26
ANTX-000000700,AN-C000004,100000004,1,3,1,1,2023-12-02 15:18:50.000,Greater Accra|Accra,DEV-001853,99.17
ANTX-000000701,AN-C000004,100000004,1,1,4,1,2023-12-08 17:15:19.000,Greater Accra|Accra,DEV-001853,2365.55
ANTX-000000702,AN-C000004,100000004,1,1,1,1,2023-12-20 10:34:09.000,Greater Accra|Accra,DEV-001853,721.66
ANTX-000000703,AN-C000004,100000004,1,4,7,1,2023-12-15 18:56:20.000,Greater Accra|Accra,DEV-001853,1089.82
ANTX-000000704,AN-C000004,100000004,1,2,1,1,2023-12-27 20:46:50.000,Greater Accra|Accra,DEV-001853,370.43
ANTX-000000705,AN-C000004,100000004,1,3,6,1,2023-12-26 17:05:59.000,Greater Accra|Accra,DEV-001853,472.48
ANTX-000000706,AN-C000004,100000004,1,1,4,1,2023-12-23 11:03:18.000,Greater Accra|Accra,DEV-001853,1631.49
ANTX-000000707,AN-C000004,100000004,1,1,6,1,2023-12-01 08:52:51.000,Greater Accra|Accra,DEV-001853,874.36
ANTX-000000708,AN-C000004,100000004,1,2,3,1,2023-12-16 20:09:54.000,Greater Accra|Accra,DEV-001853,1551.92
ANTX-000000709,AN-C000004,100000004,1,4,5,1,2023-12-12 14:24:26.000,Greater Accra|Accra,DEV-001853,1866.69
ANTX-000000710,AN-C000004,100000004,1,4,2,1,2023-12-13 10:56:23.000,Greater Accra|Accra,DEV-001853,824.91
ANTX-000000711,AN-C000004,100000004,1,1,1,1,2023-12-03 13:15:54.000,Greater Accra|Accra,DEV-001853,96.86
ANTX-000002694,AN-C000008,100000008,1,3,2,1,2023-10-19 13:41:05.000,Upper West|Lawra,DEV-001354,29.84
ANTX-000002695,AN-C000008,100000008,1,3,5,1,2023-10-19 23:06:42.000,Bono East|Kintampo,DEV-001354,11.44
ANTX-000002696,AN-C000008,100000008,1,3,4,1,2023-10-25 14:05:48.000,Upper West|Lawra,DEV-001354,319.99
ANTX-000002697,AN-C000008,100000008,1,2,8,1,2023-10-07 17:35:23.000,Upper West|Lawra,DEV-001354,252.96
ANTX-000002698,AN-C000008,100000008,1,1,5,1,2023-11-18 19:59:00.000,Upper West|Lawra,DEV-001354,63.92
ANTX-000002699,AN-C000008,100000008,1,3,8,1,2023-12-24 21:35:47.000,Upper West|Lawra,DEV-001354,831.58
ANTX-000002700,AN-C000008,100000008,1,1,5,1,2023-12-15 13:46:37.000,Upper West|Lawra,DEV-001354,117.63
ANTX-000002701,AN-C000008,100000008,1,2,2,1,2023-12-04 05:44:18.000,Upper West|Lawra,DEV-001354,847.84
ANTX-000002702,AN-C000008,100000008,1,3,6,1,2023-12-31 18:49:18.000,Upper West|Lawra,DEV-001354,1044.0
ANTX-000002703,AN-C000008,100000008,1,2,6,1,2023-12-29 18:59:45.000,Upper West|Lawra,DEV-001354,181.28
ANTX-000002704,AN-C000008,100000008,1,2,5,1,2023-12-18 20:01:13.000,Upper West|Lawra,DEV-001354,3216.45
ANTX-000002705,AN-C000008,100000008,1,1,6,1,2023-12-22 12:13:04.000,Upper West|Lawra,DEV-001354,366.41
ANTX-000003261,AN-C000010,100000010,1,1,7,1,2023-10-09 09:28:27.000,Western|Takoradi,DEV-000632,2698.89
ANTX-000003262,AN-C000010,100000010,1,2,7,1,2023-10-19 20:51:46.000,Western|Takoradi,DEV-000632,335.19
ANTX-000003263,AN-C000010,100000010,1,4,6,1,2023-10-25 14:31:18.000,Western|Takoradi,DEV-000632,985.2
ANTX-000003264,AN-C000010,100000010,3,1,3,1,2023-10-13 22:39:53.000,Western|Takoradi,DEV-000632,1012.39
ANTX-000003265,AN-C000010,100000010,1,2,4,1,2023-11-29 20:49:08.000,Western|Takoradi,DEV-000632,703.94
ANTX-000003266,AN-C000010,100000010,2,1,7,1,2023-11-01 23:16:21.000,Western|Takoradi,DEV-000632,410.81
ANTX-000003267,AN-C000010,100000010,1,3,5,1,2023-11-06 14:41:03.000,Northern|Yendi,DEV-000632,157.87
ANTX-000003268,AN-C000010,100000010,1,1,1,1,2023-12-28 04:43:13.000,Western|Takoradi,DEV-000632,160.46
ANTX-000003269,AN-C000010,100000010,1,2,6,1,2023-12-08 13:54:12.000,Western|Takoradi,DEV-000632,2344.7
ANTX-000003434,AN-C000011,100000011,1,4,5,1,2023-10-28 17:07:20.000,Eastern|Nkawkaw,DEV-000657,5138.6
ANTX-000003435,AN-C000011,100000011,1,3,8,1,2023-10-04 13:08:06.000,Eastern|Nkawkaw,DEV-000657,44.45
ANTX-000003436,AN-C000011,100000011,1,2,8,1,2023-10-31 07:29:44.000,Eastern|Nkawkaw,DEV-000657,4504.31
ANTX-000003437,AN-C000011,100000011,1,1,5,1,2023-10-11 11:34:42.000,Eastern|Nkawkaw,DEV-000657,499.32
ANTX-000003438,AN-C000011,100000011,1,4,1,1,2023-10-18 07:56:41.000,Eastern|Nkawkaw,DEV-000657,326.53
ANTX-000003439,AN-C000011,100000011,1,1,8,1,2023-10-02 18:29:07.000,Eastern|Nkawkaw,DEV-000657,1266.82
ANTX-000003440,AN-C000011,100000011,1,1,8,1,2023-10-20 12:51:49.000,Eastern|Nkawkaw,DEV-000657,44.87
ANTX-000003441,AN-C000011,100000011,1,1,5,1,2023-10-29 18:13:32.000,Ashanti|Ejisu,DEV-000657,59.2
ANTX-000003442,AN-C000011,100000011,1,1,2,1,2023-10-17 19:40:35.000,Eastern|Nkawkaw,DEV-000657,2006.18
ANTX-000003443,AN-C000011,100000011,1,2,5,1,2023-10-14 21:20:33.000,Eastern|Nkawkaw,DEV-000657,625.46
ANTX-000003444,AN-C000011,100000011,1,2,2,1,2023-10-06 10:46:21.000,Eastern|Nkawkaw,DEV-000657,4792.9
ANTX-000003445,AN-C000011,100000011,1,4,4,1,2023-10-15 18:14:35.000,Eastern|Nkawkaw,DEV-000657,3245.08
ANTX-000003446,AN-C000011,100000011,1,4,4,1,2023-10-25 19:07:59.000,Eastern|Nkawkaw,DEV-000657,7459.82
ANTX-000003447,AN-C000011,100000011,1,2,5,1,2023-10-30 19:27:42.000,Eastern|Nkawkaw,DEV-000657,33.89
ANTX-000003448,AN-C000011,100000011,1,1,6,1,2023-10-30 22:21:30.000,Eastern|Nkawkaw,DEV-000657,2733.24
ANTX-000003449,AN-C000011,100000011,1,3,6,1,2023-10-31 15:15:40.000,Eastern|Nkawkaw,DEV-000657,445.05
ANTX-000003450,AN-C000011,100000011,1,3,7,1,2023-10-26 12:15:10.000,Eastern|Nkawkaw,DEV-000657,830.3
ANTX-000003451,AN-C000011,100000011,1,1,8,1,2023-10-02 21:54:44.000,Eastern|Nkawkaw,DEV-000657,3025.25
ANTX-000003452,AN-C000011,100000011,1,4,6,1,2023-10-18 13:36:20.000,Eastern|Nkawkaw,DEV-000657,1834.42
ANTX-000003453,AN-C000011,100000011,1,3,7,1,2023-11-29 10:02:51.000,Eastern|Nkawkaw,DEV-000657,93.22
ANTX-000003454,AN-C000011,100000011,1,1,5,1,2023-11-20 23:40:42.000,Eastern|Nkawkaw,DEV-000657,2052.04
ANTX-000003455,AN-C000011,100000011,1,3,1,1,2023-11-25 20:15:45.000,Eastern|Nkawkaw,DEV-000657,2040.94
ANTX-000003456,AN-C000011,100000011,1,3,3,1,2023-11-05 18:33:24.000,Eastern|Nkawkaw,DEV-000657,1463.03
