remittance_id,customer_id,country_id,remittance_status,remittance_timestamp,transaction_location,amount,currency,transaction_channel
ORMT-00000430,OR-C000020,6,SUCCESSFUL,2023-03-30 17:08:52.000,Greater Accra|Kasoa,728.61,GHS,MOBILE_APP
ORMT-00000439,OR-C000021,4,SUCCESSFUL,2023-01-14 10:13:54.000,Bono East|Techiman,388.97,GHS,AGENT
ORMT-00000440,OR-C000021,1,SUCCESSFUL,2023-02-22 15:55:49.000,Bono East|Techiman,347.64,GHS,MOBILE_APP
ORMT-00000441,OR-C000021,7,SUCCESSFUL,2023-03-31 07:28:46.000,Bono East|Techiman,4205.5,GHS,AGENT
ORMT-00000442,OR-C000021,10,SUCCESSFUL,2023-03-12 19:29:34.000,Bono East|Techiman,1538.52,GHS,AGENT
ORMT-00000640,OR-C000030,1,SUCCESSFUL,2023-01-06 21:46:59.000,Greater Accra|Kasoa,364.25,GHS,MOBILE_APP
ORMT-00000641,OR-C000030,4,SUCCESSFUL,2023-02-21 10:40:35.000,Greater Accra|Kasoa,371.67,GHS,THIRD_PARTY
ORMT-00000642,OR-C000030,6,SUCCESSFUL,2023-03-08 07:19:05.000,Greater Accra|Kasoa,1491.3,GHS,API
ORMT-00000643,OR-C000030,9,SUCCESSFUL,2023-03-25 18:13:56.000,Greater Accra|Kasoa,1324.95,GHS,API
ORMT-00000644,OR-C000030,1,SUCCESSFUL,2023-03-17 17:19:07.000,Greater Accra|Kasoa,381.67,GHS,MOBILE_APP
ORMT-00000645,OR-C000030,1,SUCCESSFUL,2023-03-28 19:19:10.000,Greater Accra|Kasoa,723.43,GHS,THIRD_PARTY
ORMT-00000646,OR-C000030,2,SUCCESSFUL,2023-03-27 12:47:35.000,Greater Accra|Kasoa,330.63,GHS,MOBILE_APP
ORMT-00000647,OR-C000030,3,SUCCESSFUL,2023-03-31 16:34:05.000,Greater Accra|Kasoa,300.36,GHS,MOBILE_APP
ORMT-00002156,OR-C000097,7,SUCCESSFUL,2023-02-28 13:49:39.000,Ashanti|Kumasi,331.07,GHS,AGENT
ORMT-00002490,OR-C000106,1,SUCCESSFUL,2023-03-26 14:26:45.000,Upper East|Bolgatanga,1268.98,GHS,MOBILE_APP
ORMT-00002491,OR-C000106,3,SUCCESSFUL,2023-03-19 11:24:08.000,Upper East|Bolgatanga,1048.36,GHS,MOBILE_APP
ORMT-00002663,OR-C000112,1,SUCCESSFUL,2023-02-28 12:45:27.000,Eastern|Akropong,376.57,GHS,MOBILE_APP
ORMT-00002664,OR-C000112,6,SUCCESSFUL,2023-02-28 12:33:27.000,Eastern|Akropong,1069.98,GHS,AGENT
ORMT-00002665,OR-C000112,7,SUCCESSFUL,2023-03-10 12:36:19.000,Eastern|Akropong,625.4,GHS,MOBILE_APP
ORMT-00002666,OR-C000112,6,SUCCESSFUL,2023-03-28 20:31:24.000,Eastern|Akropong,4756.64,GHS,AGENT
ORMT-00002667,OR-C000112,4,SUCCESSFUL,2023-03-22 15:32:30.000,Eastern|Akropong,604.24,GHS,THIRD_PARTY
ORMT-00002858,OR-C000119,6,SUCCESSFUL,2023-03-26 14:23:49.000,Greater Accra|Kasoa,275.39,GHS,API
ORMT-00002859,OR-C000119,1,SUCCESSFUL,2023-03-27 16:18:04.000,Greater Accra|Kasoa,449.7,GHS,THIRD_PARTY
ORMT-00002884,OR-C000121,6,SUCCESSFUL,2023-01-14 10:04:06.000,Greater Accra|Accra,1021.99,GHS,THIRD_PARTY
ORMT-00002885,OR-C000121,4,SUCCESSFUL,2023-01-12 12:43:24.000,Greater Accra|Accra,198.31,GHS,AGENT
ORMT-00002886,OR-C000121,4,SUCCESSFUL,2023-01-11 14:00:08.000,Greater Accra|Accra,530.73,GHS,AGENT
ORMT-00002887,OR-C000121,8,SUCCESSFUL,2023-01-30 19:12:58.000,Greater Accra|Accra,699.34,GHS,API
ORMT-00002888,OR-C000121,1,SUCCESSFUL,2023-01-08 16:31:43.000,Greater Accra|Accra,796.35,GHS,AGENT
ORMT-00002889,OR-C000121,1,SUCCESSFUL,2023-02-15 12:38:58.000,Greater Accra|Accra,2564.64,GHS,AGENT
ORMT-00002890,OR-C000121,2,SUCCESSFUL,2023-02-19 09:26:43.000,Greater Accra|Accra,201.12,GHS,AGENT
ORMT-00002891,OR-C000121,2,SUCCESSFUL,2023-03-21 15:57:26.000,Greater Accra|Accra,2413.98,GHS,API
ORMT-00002892,OR-C000121,7,SUCCESSFUL,2023-03-27 08:15:12.000,Greater Accra|Accra,346.29,GHS,AGENT
ORMT-00003147,OR-C000133,1,SUCCESSFUL,2023-02-25 18:23:50.000,Greater Accra|Accra,3678.84,GHS,AGENT
ORMT-00003148,OR-C000133,1,SUCCESSFUL,2023-02-27 07:07:05.000,Greater Accra|Accra,1541.79,GHS,WEB
ORMT-00003442,OR-C000150,1,SUCCESSFUL,2023-02-27 15:15:03.000,Greater Accra|Accra,1965.16,GHS,WEB
ORMT-00003443,OR-C000150,9,SUCCESSFUL,2023-02-27 13:09:51.000,Greater Accra|Accra,794.06,GHS,AGENT
ORMT-00003444,OR-C000150,1,SUCCESSFUL,2023-02-27 08:20:24.000,Greater Accra|Accra,301.84,GHS,AGENT
ORMT-00003445,OR-C000150,3,SUCCESSFUL,2023-02-28 11:44:19.000,Greater Accra|Accra,459.67,GHS,AGENT
ORMT-00003446,OR-C000150,1,SUCCESSFUL,2023-02-25 11:59:02.000,Greater Accra|Accra,1491.7,GHS,AGENT
ORMT-00003447,OR-C000150,10,FAILED,2023-03-17 08:12:26.000,Greater Accra|Accra,763.44,GHS,WEB
ORMT-00003448,OR-C000150,7,SUCCESSFUL,2023-03-02 07:41:11.000,Greater Accra|Accra,1594.62,GHS,MOBILE_APP
ORMT-00003449,OR-C000150,7,SUCCESSFUL,2023-03-15 17:29:27.000,Greater Accra|Accra,840.06,GHS,THIRD_PARTY
ORMT-00003874,OR-C000162,2,SUCCESSFUL,2023-01-25 19:49:47.000,Greater Accra|Kasoa,357.0,GHS,MOBILE_APP
ORMT-00003875,OR-C000162,10,SUCCESSFUL,2023-01-28 14:21:33.000,Greater Accra|Kasoa,706.34,GHS,THIRD_PARTY
ORMT-00003876,OR-C000162,2,SUCCESSFUL,2023-01-31 09:42:59.000,Greater Accra|Kasoa,341.74,GHS,AGENT
ORMT-00003877,OR-C000162,4,SUCCESSFUL,2023-01-27 17:00:45.000,Greater Accra|Kasoa,2606.38,GHS,AGENT
ORMT-00003878,OR-C000162,1,SUCCESSFUL,2023-03-17 08:32:12.000,Greater Accra|Kasoa,571.11,GHS,API
ORMT-00003879,OR-C000162,3,SUCCESSFUL,2023-03-21 18:58:08.000,Greater Accra|Kasoa,4125.14,GHS,MOBILE_APP
ORMT-00004039,OR-C000166,1,SUCCESSFUL,2023-03-05 14:22:35.000,Bono|Berekum,464.81,GHS,MOBILE_APP
ORMT-00004040,OR-C000166,1,SUCCESSFUL,2023-03-30 17:53:35.000,Bono|Berekum,358.32,GHS,WEB
ORMT-00004264,OR-C000181,3,SUCCESSFUL,2023-03-27 14:10:07.000,Northern|Tamale,557.08,GHS,MOBILE_APP
ORMT-00004265,OR-C000181,1,SUCCESSFUL,2023-03-29 18:39:25.000,Northern|Tamale,248.52,GHS,AGENT
ORMT-00004266,OR-C000181,3,SUCCESSFUL,2023-03-25 13:53:34.000,Northern|Tamale,1093.23,GHS,AGENT
ORMT-00004267,OR-C000181,6,SUCCESSFUL,2023-03-26 17:43:47.000,Northern|Tamale,1049.47,GHS,MOBILE_APP
ORMT-00004268,OR-C000181,7,SUCCESSFUL,2023-03-28 16:48:24.000,Northern|Tamale,1717.64,GHS,MOBILE_APP
ORMT-00004269,OR-C000181,1,SUCCESSFUL,2023-03-25 18:12:13.000,Northern|Tamale,401.56,GHS,AGENT
ORMT-00004528,OR-C000191,2,SUCCESSFUL,2023-02-06 17:53:25.000,Volta|Keta,3329.57,GHS,AGENT
ORMT-00004801,OR-C000209,5,SUCCESSFUL,2023-01-31 11:30:03.000,Ashanti|Obuasi,4697.93,GHS,AGENT
ORMT-00004802,OR-C000209,9,FAILED,2023-02-18 07:10:02.000,Ashanti|Obuasi,367.19,GHS,THIRD_PARTY
ORMT-00004909,OR-C000216,2,SUCCESSFUL,2023-02-26 10:39:49.000,Greater Accra|Madina,3125.52,GHS,AGENT
ORMT-00004954,OR-C000218,7,SUCCESSFUL,2023-02-27 16:41:57.000,Greater Accra|Madina,516.05,GHS,MOBILE_APP
