remittance_id,customer_id,country_id,remittance_status,remittance_timestamp,transaction_location,amount,currency,transaction_channel
ORMT-00000022,OR-C000002,1,SUCCESSFUL,2025-08-05 08:14:29.000,Western|Tarkwa,1105.79,GHS,MOBILE_APP
ORMT-00000023,OR-C000002,4,SUCCESSFUL,2025-09-26 09:38:11.000,Western|Tarkwa,1095.36,GHS,AGENT
ORMT-00000024,OR-C000002,1,SUCCESSFUL,2025-09-04 15:05:27.000,Western|Tarkwa,300.02,GHS,MOBILE_APP
ORMT-00000088,OR-C000003,1,SUCCESSFUL,2025-07-09 20:49:51.000,Bono East|Kintampo,703.35,GHS,AGENT
ORMT-00000089,OR-C000003,4,SUCCESSFUL,2025-08-10 09:43:26.000,Bono East|Kintampo,594.45,GHS,AGENT
ORMT-00000090,OR-C000003,7,SUCCESSFUL,2025-08-20 18:36:37.000,Bono East|Kintampo,406.75,GHS,MOBILE_APP
ORMT-00000091,OR-C000003,1,SUCCESSFUL,2025-09-17 13:25:54.000,Bono East|Kintampo,369.74,GHS,AGENT
ORMT-00000092,OR-C000003,3,SUCCESSFUL,2025-09-02 08:43:22.000,Bono East|Kintampo,530.3,GHS,AGENT
ORMT-00000093,OR-C000003,2,SUCCESSFUL,2025-09-13 16:56:26.000,Bono East|Kintampo,689.67,GHS,AGENT
ORMT-00000094,OR-C000003,4,SUCCESSFUL,2025-09-27 09:22:32.000,Bono East|Kintampo,286.88,GHS,WEB
ORMT-00000095,OR-C000003,4,SUCCESSFUL,2025-09-20 19:17:20.000,Bono East|Kintampo,389.11,GHS,MOBILE_APP
ORMT-00000096,OR-C000003,3,SUCCESSFUL,2025-09-02 09:12:45.000,Bono East|Kintampo,1870.82,GHS,API
ORMT-00000097,OR-C000003,5,SUCCESSFUL,2025-09-25 20:27:34.000,Bono East|Kintampo,256.58,GHS,THIRD_PARTY
ORMT-00000134,OR-C000007,1,SUCCESSFUL,2025-07-17 10:49:35.000,Greater Accra|Kasoa,671.78,GHS,MOBILE_APP
ORMT-00000135,OR-C000007,5,SUCCESSFUL,2025-08-30 13:54:49.000,Greater Accra|Kasoa,274.81,GHS,AGENT
ORMT-00000136,OR-C000007,5,SUCCESSFUL,2025-08-18 14:22:07.000,Greater Accra|Kasoa,221.96,GHS,WEB
ORMT-00000137,OR-C000007,7,SUCCESSFUL,2025-09-17 15:10:48.000,Greater Accra|Kasoa,1269.97,GHS,AGENT
ORMT-00000138,OR-C000007,1,SUCCESSFUL,2025-09-12 21:04:34.000,Greater Accra|Kasoa,306.73,GHS,THIRD_PARTY
