remittance_id,customer_id,country_id,remittance_status,remittance_timestamp,transaction_location,amount,currency,transaction_channel
ORMT-00000025,OR-C000002,8,SUCCESSFUL,2025-11-10 15:52:12.000,Western|Tarkwa,2256.93,GHS,AGENT
ORMT-00000026,OR-C000002,8,SUCCESSFUL,2025-12-24 09:14:09.000,Western|Tarkwa,528.25,GHS,API
ORMT-00000027,OR-C000002,7,SUCCESSFUL,2025-12-27 11:13:00.000,Western|Tarkwa,1759.21,GHS,AGENT
ORMT-00000098,OR-C000003,7,SUCCESSFUL,2025-10-06 14:36:24.000,Bono East|Kintampo,1264.51,GHS,AGENT
ORMT-00000099,OR-C000003,7,SUCCESSFUL,2025-11-04 07:57:09.000,Bono East|Kintampo,1530.58,GHS,API
ORMT-00000100,OR-C000003,1,SUCCESSFUL,2025-11-02 13:11:55.000,Bono East|Kintampo,483.93,GHS,AGENT
ORMT-00000101,OR-C000003,4,SUCCESSFUL,2025-11-25 18:39:30.000,Bono East|Kintampo,445.56,GHS,AGENT
ORMT-00000102,OR-C000003,1,SUCCESSFUL,2025-11-25 15:30:18.000,Bono East|Kintampo,384.45,GHS,AGENT
ORMT-00000103,OR-C000003,5,SUCCESSFUL,2025-11-08 17:39:48.000,Bono East|Kintampo,1916.69,GHS,MOBILE_APP
ORMT-00000104,OR-C000003,6,SUCCESSFUL,2025-12-07 10:53:36.000,Bono East|Kintampo,612.31,GHS,AGENT
ORMT-00000105,OR-C000003,1,SUCCESSFUL,2025-12-07 09:13:57.000,Bono East|Kintampo,393.79,GHS,WEB
ORMT-00000106,OR-C000003,1,SUCCESSFUL,2025-12-20 17:54:15.000,Bono East|Kintampo,4066.18,GHS,AGENT
ORMT-00000107,OR-C000003,2,SUCCESSFUL,2025-12-24 10:04:16.000,Bono East|Kintampo,143.59,GHS,AGENT
ORMT-00000108,OR-C000003,2,SUCCESSFUL,2025-12-28 07:10:46.000,Bono East|Kintampo,564.71,GHS,AGENT
ORMT-00000109,OR-C000003,1,SUCCESSFUL,2025-12-04 16:14:32.000,Bono East|Kintampo,536.24,GHS,AGENT
ORMT-00000115,OR-C000004,1,SUCCESSFUL,2025-12-24 09:34:51.000,Ashanti|Kumasi,118.51,GHS,WEB
ORMT-00000124,OR-C000006,2,SUCCESSFUL,2025-10-11 12:15:11.000,Greater Accra|Kasoa,3400.73,GHS,AGENT
ORMT-00000125,OR-C000006,7,SUCCESSFUL,2025-10-30 13:34:00.000,Greater Accra|Kasoa,315.22,GHS,AGENT
ORMT-00000139,OR-C000007,3,SUCCESSFUL,2025-10-01 10:13:12.000,Greater Accra|Kasoa,555.6,GHS,THIRD_PARTY
ORMT-00000140,OR-C000007,2,SUCCESSFUL,2025-11-25 18:48:53.000,Greater Accra|Kasoa,457.65,GHS,MOBILE_APP
ORMT-00000141,OR-C000007,3,SUCCESSFUL,2025-12-29 10:58:28.000,Greater Accra|Kasoa,1960.32,GHS,AGENT
ORMT-00000142,OR-C000007,6,SUCCESSFUL,2025-12-18 21:37:22.000,Greater Accra|Kasoa,609.32,GHS,AGENT
ORMT-00000189,OR-C000008,2,SUCCESSFUL,2025-10-28 14:08:56.000,Ahafo|Duayaw Nkwanta,9072.13,GHS,AGENT
ORMT-00000190,OR-C000008,4,SUCCESSFUL,2025-12-05 09:28:44.000,Ahafo|Duayaw Nkwanta,2148.79,GHS,API
ORMT-00000191,OR-C000008,6,SUCCESSFUL,2025-12-17 09:45:37.000,Ahafo|Duayaw Nkwanta,698.76,GHS,AGENT
ORMT-00000192,OR-C000008,2,SUCCESSFUL,2025-12-22 08:30:39.000,Ahafo|Duayaw Nkwanta,1106.05,GHS,THIRD_PARTY
ORMT-00000193,OR-C000008,6,SUCCESSFUL,2025-12-02 10:17:17.000,Ahafo|Duayaw Nkwanta,669.98,GHS,AGENT
ORMT-00000212,OR-C000009,3,SUCCESSFUL,2025-10-06 10:28:29.000,Western|Takoradi,1054.91,GHS,THIRD_PARTY
ORMT-00000213,OR-C000009,7,SUCCESSFUL,2025-12-03 07:36:11.000,Western|Takoradi,1315.05,GHS,AGENT
ORMT-00000250,OR-C000010,1,SUCCESSFUL,2025-10-08 11:03:32.000,Greater Accra|Tema,996.5,GHS,MOBILE_APP
ORMT-00000251,OR-C000010,1,SUCCESSFUL,2025-10-25 14:58:46.000,Greater Accra|Tema,123.01,GHS,AGENT
ORMT-00000252,OR-C000010,6,SUCCESSFUL,2025-10-05 19:04:12.000,Greater Accra|Tema,918.5,GHS,MOBILE_APP
ORMT-00000253,OR-C000010,6,SUCCESSFUL,2025-11-23 19:26:49.000,Greater Accra|Tema,505.3,GHS,AGENT
ORMT-00000254,OR-C000010,10,SUCCESSFUL,2025-12-25 10:01:53.000,Greater Accra|Tema,751.33,GHS,API
