remittance_id,customer_id,country_id,remittance_status,remittance_timestamp,transaction_location,amount,currency,transaction_channel
ORMT-00000004,OR-C000001,8,SUCCESSFUL,2025-04-11 08:25:28.000,Greater Accra|Madina,170.19,GHS,AGENT
ORMT-00000005,OR-C000001,2,SUCCESSFUL,2025-04-01 15:33:25.000,Greater Accra|Madina,239.47,GHS,AGENT
ORMT-00000018,OR-C000002,5,SUCCESSFUL,2025-04-24 09:05:45.000,Western|Tarkwa,321.46,GHS,WEB
ORMT-00000019,OR-C000002,8,SUCCESSFUL,2025-04-06 14:39:34.000,Western|Tarkwa,404.23,GHS,THIRD_PARTY
ORMT-00000020,OR-C000002,9,SUCCESSFUL,2025-04-19 20:42:40.000,Western|Tarkwa,966.94,GHS,MOBILE_APP
ORMT-00000021,OR-C000002,5,SUCCESSFUL,2025-04-16 12:11:48.000,Western|Tarkwa,783.91,GHS,AGENT
ORMT-00000080,OR-C000003,4,SUCCESSFUL,2025-04-19 11:46:40.000,Bono East|Kintampo,931.23,GHS,MOBILE_APP
ORMT-00000081,OR-C000003,7,SUCCESSFUL,2025-05-13 12:49:41.000,Bono East|Kintampo,546.96,GHS,MOBILE_APP
ORMT-00000082,OR-C000003,2,SUCCESSFUL,2025-05-04 10:15:49.000,Bono East|Kintampo,614.27,GHS,AGENT
ORMT-00000083,OR-C000003,2,SUCCESSFUL,2025-05-06 16:22:12.000,Bono East|Kintampo,545.38,GHS,AGENT
ORMT-00000084,OR-C000003,5,SUCCESSFUL,2025-06-10 09:32:23.000,Bono East|Kintampo,713.07,GHS,AGENT
ORMT-00000085,OR-C000003,2,SUCCESSFUL,2025-06-24 11:32:40.000,Bono East|Kintampo,1734.94,GHS,THIRD_PARTY
ORMT-00000086,OR-C000003,2,SUCCESSFUL,2025-06-25 15:48:22.000,Bono East|Kintampo,468.13,GHS,AGENT
ORMT-00000087,OR-C000003,2,SUCCESSFUL,2025-06-25 17:39:58.000,Bono East|Kintampo,229.79,GHS,MOBILE_APP
ORMT-00000114,OR-C000004,8,SUCCESSFUL,2025-06-01 14:49:40.000,Ashanti|Kumasi,409.08,GHS,MOBILE_APP
ORMT-00000132,OR-C000007,1,SUCCESSFUL,2025-04-20 14:17:20.000,Greater Accra|Kasoa,518.38,GHS,AGENT
ORMT-00000133,OR-C000007,2,SUCCESSFUL,2025-06-14 13:47:28.000,Greater Accra|Kasoa,656.88,GHS,API
ORMT-00000174,OR-C000008,1,SUCCESSFUL,2025-04-08 07:33:07.000,Ahafo|Duayaw Nkwanta,1209.22,GHS,THIRD_PARTY
ORMT-00000175,OR-C000008,3,SUCCESSFUL,2025-04-03 14:24:15.000,Ahafo|Duayaw Nkwanta,363.07,GHS,THIRD_PARTY
ORMT-00000176,OR-C000008,4,SUCCESSFUL,2025-04-08 17:29:25.000,Ahafo|Duayaw Nkwanta,436.63,GHS,API
ORMT-00000177,OR-C000008,4,SUCCESSFUL,2025-05-24 13:00:20.000,Ahafo|Duayaw Nkwanta,268.48,GHS,AGENT
ORMT-00000178,OR-C000008,3,SUCCESSFUL,2025-05-07 12:06:51.000,Ahafo|Duayaw Nkwanta,619.77,GHS,MOBILE_APP
ORMT-00000179,OR-C000008,2,SUCCESSFUL,2025-05-27 13:12:33.000,Ahafo|Duayaw Nkwanta,309.77,GHS,AGENT
ORMT-00000180,OR-C000008,3,SUCCESSFUL,2025-06-06 09:42:32.000,Ahafo|Duayaw Nkwanta,301.82,GHS,THIRD_PARTY
ORMT-00000181,OR-C000008,8,SUCCESSFUL,2025-06-11 14:45:15.000,Ahafo|Duayaw Nkwanta,403.28,GHS,THIRD_PARTY
ORMT-00000182,OR-C000008,1,SUCCESSFUL,2025-06-05 11:19:35.000,Ahafo|Duayaw Nkwanta,2034.32,GHS,WEB
ORMT-00000208,OR-C000009,7,SUCCESSFUL,2025-05-24 07:03:35.000,Western|Takoradi,168.17,GHS,API
ORMT-00000209,OR-C000009,5,SUCCESSFUL,2025-06-29 16:36:47.000,Western|Takoradi,628.35,GHS,MOBILE_APP
ORMT-00000239,OR-C000010,3,SUCCESSFUL,2025-04-07 12:35:25.000,Greater Accra|Tema,952.47,GHS,AGENT
ORMT-00000240,OR-C000010,2,SUCCESSFUL,2025-04-21 20:49:08.000,Greater Accra|Tema,358.69,GHS,THIRD_PARTY
ORMT-00000241,OR-C000010,1,SUCCESSFUL,2025-04-20 09:00:44.000,Greater Accra|Tema,5269.61,GHS,MOBILE_APP
ORMT-00000242,OR-C000010,1,SUCCESSFUL,2025-05-04 19:10:56.000,Greater Accra|Tema,202.63,GHS,MOBILE_APP
ORMT-00000243,OR-C000010,2,SUCCESSFUL,2025-06-30 14:36:29.000,Greater Accra|Tema,132.52,GHS,AGENT
ORMT-00000244,OR-C000010,2,SUCCESSFUL,2025-06-12 14:48:52.000,Greater Accra|Tema,394.29,GHS,MOBILE_APP
ORMT-00000266,OR-C000011,4,SUCCESSFUL,2025-05-15 07:14:21.000,Ashanti|Obuasi,1117.68,GHS,AGENT
ORMT-00000278,OR-C000012,1,SUCCESSFUL,2025-04-15 12:46:08.000,Volta|Hohoe,1365.46,GHS,AGENT
ORMT-00000279,OR-C000012,9,SUCCESSFUL,2025-04-12 19:42:36.000,Volta|Hohoe,744.34,GHS,MOBILE_APP
ORMT-00000280,OR-C000012,1,SUCCESSFUL,2025-04-25 13:35:13.000,Volta|Hohoe,916.71,GHS,WEB
ORMT-00000281,OR-C000012,2,SUCCESSFUL,2025-04-03 11:47:26.000,Volta|Hohoe,1107.21,GHS,THIRD_PARTY
ORMT-00000282,OR-C000012,2,SUCCESSFUL,2025-04-17 17:14:08.000,Volta|Hohoe,461.0,GHS,WEB
ORMT-00000283,OR-C000012,4,SUCCESSFUL,2025-05-26 15:56:45.000,Volta|Hohoe,474.52,GHS,AGENT
ORMT-00000284,OR-C000012,5,SUCCESSFUL,2025-05-20 14:17:50.000,Volta|Hohoe,477.35,GHS,AGENT
ORMT-00000293,OR-C000013,3,SUCCESSFUL,2025-05-15 19:01:23.000,Oti|Dambai,371.38,GHS,AGENT
ORMT-00000296,OR-C000014,2,SUCCESSFUL,2025-04-15 13:36:16.000,Ashanti|Kumasi,1890.59,GHS,WEB
ORMT-00000297,OR-C000014,2,SUCCESSFUL,2025-04-03 17:33:02.000,Ashanti|Kumasi,374.15,GHS,MOBILE_APP
ORMT-00000298,OR-C000014,1,FAILED,2025-04-15 07:27:47.000,Ashanti|Kumasi,3455.33,GHS,THIRD_PARTY
ORMT-00000299,OR-C000014,4,SUCCESSFUL,2025-04-22 19:45:52.000,Ashanti|Kumasi,646.19,GHS,MOBILE_APP
ORMT-00000300,OR-C000014,3,SUCCESSFUL,2025-05-15 11:01:48.000,Ashanti|Kumasi,2838.2,GHS,AGENT
ORMT-00000301,OR-C000014,2,SUCCESSFUL,2025-06-05 18:01:18.000,Ashanti|Kumasi,4014.47,GHS,THIRD_PARTY
ORMT-00000302,OR-C000014,6,FAILED,2025-06-21 11:48:27.000,Ashanti|Kumasi,455.18,GHS,THIRD_PARTY
ORMT-00000303,OR-C000014,10,SUCCESSFUL,2025-06-15 16:05:49.000,Ashanti|Kumasi,591.15,GHS,MOBILE_APP
ORMT-00000304,OR-C000014,2,SUCCESSFUL,2025-06-30 14:03:18.000,Ashanti|Kumasi,397.91,GHS,API
ORMT-00000305,OR-C000014,1,SUCCESSFUL,2025-06-24 19:31:21.000,Ashanti|Kumasi,1345.65,GHS,WEB
ORMT-00000306,OR-C000014,1,SUCCESSFUL,2025-06-28 07:11:58.000,Ashanti|Kumasi,570.22,GHS,AGENT
ORMT-00000307,OR-C000014,7,SUCCESSFUL,2025-06-25 21:19:57.000,Ashanti|Kumasi,1180.6,GHS,MOBILE_APP
ORMT-00000353,OR-C000015,1,SUCCESSFUL,2025-04-03 18:08:33.000,Ashanti|Ejisu,985.66,GHS,MOBILE_APP
ORMT-00000354,OR-C000015,5,SUCCESSFUL,2025-04-16 11:42:52.000,Ashanti|Ejisu,475.19,GHS,API
ORMT-00000355,OR-C000015,5,SUCCESSFUL,2025-05-19 16:12:29.000,Ashanti|Ejisu,355.37,GHS,MOBILE_APP
ORMT-00000356,OR-C000015,1,SUCCESSFUL,2025-05-11 12:18:22.000,Ashanti|Ejisu,554.98,GHS,AGENT
ORMT-00000357,OR-C000015,4,SUCCESSFUL,2025-05-06 12:56:38.000,Ashanti|Ejisu,299.11,GHS,MOBILE_APP
ORMT-00000358,OR-C000015,1,SUCCESSFUL,2025-06-30 16:10:45.000,Ashanti|Ejisu,963.33,GHS,WEB
ORMT-00000375,OR-C000016,3,SUCCESSFUL,2025-06-07 19:58:44.000,Greater Accra|Tema,1398.66,GHS,MOBILE_APP
ORMT-00000376,OR-C000016,2,SUCCESSFUL,2025-06-30 18:23:31.000,Greater Accra|Tema,2582.07,GHS,AGENT
ORMT-00000392,OR-C000018,3,SUCCESSFUL,2025-06-14 14:20:09.000,Upper West|Wa,1412.08,GHS,THIRD_PARTY
ORMT-00000422,OR-C000019,8,SUCCESSFUL,2025-05-12 21:52:41.000,Ahafo|Duayaw Nkwanta,1503.34,GHS,AGENT
ORMT-00000423,OR-C000019,2,SUCCESSFUL,2025-05-22 17:53:35.000,Ahafo|Duayaw Nkwanta,1032.38,GHS,MOBILE_APP
ORMT-00000436,OR-C000020,4,SUCCESSFUL,2025-05-11 11:37:16.000,Greater Accra|Kasoa,4078.0,GHS,THIRD_PARTY
ORMT-00000473,OR-C000021,3,SUCCESSFUL,2025-05-07 12:57:33.000,Bono East|Techiman,242.32,GHS,AGENT
ORMT-00000474,OR-C000021,5,SUCCESSFUL,2025-06-06 07:20:41.000,Bono East|Techiman,1250.55,GHS,AGENT
ORMT-00000487,OR-C000022,1,SUCCESSFUL,2025-05-18 12:46:05.000,Greater Accra|Kasoa,1014.52,GHS,API
ORMT-00000488,OR-C000022,1,SUCCESSFUL,2025-05-09 16:06:52.000,Greater Accra|Kasoa,90.18,GHS,MOBILE_APP
ORMT-00000499,OR-C000023,4,SUCCESSFUL,2025-04-03 19:58:02.000,Ashanti|Kumasi,603.64,GHS,AGENT
ORMT-00000500,OR-C000023,1,FAILED,2025-04-20 15:09:15.000,Ashanti|Kumasi,1510.04,GHS,API
ORMT-00000501,OR-C000023,5,SUCCESSFUL,2025-04-12 17:03:55.000,Ashanti|Kumasi,643.49,GHS,MOBILE_APP
ORMT-00000502,OR-C000023,10,SUCCESSFUL,2025-04-02 10:34:33.000,Ashanti|Kumasi,713.31,GHS,THIRD_PARTY
ORMT-00000503,OR-C000023,8,SUCCESSFUL,2025-05-14 14:41:37.000,Ashanti|Kumasi,361.1,GHS,WEB
ORMT-00000504,OR-C000023,4,SUCCESSFUL,2025-05-14 12:31:21.000,Ashanti|Kumasi,1087.5,GHS,AGENT
ORMT-00000505,OR-C000023,8,SUCCESSFUL,2025-05-16 19:32:02.000,Ashanti|Kumasi,404.9,GHS,AGENT
ORMT-00000506,OR-C000023,2,SUCCESSFUL,2025-06-10 17:34:35.000,Ashanti|Kumasi,1264.75,GHS,AGENT
ORMT-00000507,OR-C000023,4,SUCCESSFUL,2025-06-24 19:48:18.000,Ashanti|Kumasi,1219.97,GHS,THIRD_PARTY
ORMT-00000537,OR-C000024,4,SUCCESSFUL,2025-04-11 17:22:01.000,Bono East|Kintampo,552.18,GHS,MOBILE_APP
ORMT-00000538,OR-C000024,2,REJECTED,2025-04-22 12:15:48.000,Bono East|Kintampo,2350.49,GHS,MOBILE_APP
ORMT-00000539,OR-C000024,5,SUCCESSFUL,2025-05-02 21:28:40.000,Bono East|Kintampo,470.96,GHS,MOBILE_APP
ORMT-00000540,OR-C000024,7,SUCCESSFUL,2025-06-09 08:59:20.000,Bono East|Kintampo,1217.61,GHS,AGENT
ORMT-00000541,OR-C000024,7,SUCCESSFUL,2025-06-01 13:49:06.000,Bono East|Kintampo,528.93,GHS,AGENT
ORMT-00000560,OR-C000025,1,SUCCESSFUL,2025-04-26 18:02:57.000,Eastern|Nkawkaw,330.57,GHS,MOBILE_APP
ORMT-00000561,OR-C000025,4,SUCCESSFUL,2025-04-19 15:38:25.000,Eastern|Nkawkaw,414.73,GHS,AGENT
ORMT-00000562,OR-C000025,4,SUCCESSFUL,2025-06-20 13:09:49.000,Eastern|Nkawkaw,535.2,GHS,AGENT
ORMT-00000563,OR-C000025,1,SUCCESSFUL,2025-06-04 10:11:52.000,Eastern|Nkawkaw,3170.41,GHS,API
ORMT-00000600,OR-C000026,2,SUCCESSFUL,2025-04-01 20:57:08.000,Oti|Dambai,369.26,GHS,AGENT
ORMT-00000601,OR-C000026,3,SUCCESSFUL,2025-04-01 17:27:08.000,Oti|Dambai,196.41,GHS,AGENT
ORMT-00000602,OR-C000026,2,SUCCESSFUL,2025-05-29 09:13:02.000,Oti|Dambai,213.28,GHS,API
ORMT-00000603,OR-C000026,2,SUCCESSFUL,2025-05-17 17:33:19.000,Oti|Dambai,834.47,GHS,MOBILE_APP
ORMT-00000621,OR-C000027,8,SUCCESSFUL,2025-05-22 16:18:13.000,Volta|Keta,374.28,GHS,AGENT
ORMT-00000622,OR-C000027,3,SUCCESSFUL,2025-06-28 14:47:02.000,Volta|Keta,856.89,GHS,WEB
ORMT-00000638,OR-C000029,2,SUCCESSFUL,2025-06-21 16:30:29.000,Greater Accra|Tema,1075.61,GHS,AGENT
