remittance_id,customer_id,country_id,remittance_status,remittance_timestamp,transaction_location,amount,currency,transaction_channel
ORMT-00000012,OR-C000002,2,SUCCESSFUL,2025-01-20 09:20:42.000,Western|Tarkwa,3693.05,GHS,AGENT
ORMT-00000013,OR-C000002,3,SUCCESSFUL,2025-01-23 17:20:00.000,Western|Tarkwa,489.34,GHS,WEB
ORMT-00000014,OR-C000002,2,SUCCESSFUL,2025-01-01 10:22:13.000,Western|Tarkwa,3718.53,GHS,AGENT
ORMT-00000015,OR-C000002,3,SUCCESSFUL,2025-03-25 18:25:09.000,Western|Tarkwa,1423.44,GHS,AGENT
ORMT-00000016,OR-C000002,7,SUCCESSFUL,2025-03-09 17:10:54.000,Western|Tarkwa,475.29,GHS,AGENT
ORMT-00000017,OR-C000002,4,SUCCESSFUL,2025-03-16 14:19:34.000,Western|Tarkwa,137.67,GHS,MOBILE_APP
ORMT-00000072,OR-C000003,4,SUCCESSFUL,2025-01-27 14:48:52.000,Bono East|Kintampo,504.04,GHS,AGENT
ORMT-00000073,OR-C000003,3,SUCCESSFUL,2025-01-09 07:07:40.000,Bono East|Kintampo,789.27,GHS,MOBILE_APP
ORMT-00000074,OR-C000003,3,SUCCESSFUL,2025-01-07 11:31:30.000,Bono East|Kintampo,1171.66,GHS,WEB
ORMT-00000075,OR-C000003,5,SUCCESSFUL,2025-02-02 18:54:11.000,Bono East|Kintampo,812.73,GHS,MOBILE_APP
ORMT-00000076,OR-C000003,1,SUCCESSFUL,2025-02-09 10:19:31.000,Bono East|Kintampo,1090.12,GHS,AGENT
ORMT-00000077,OR-C000003,4,SUCCESSFUL,2025-03-23 12:08:24.000,Bono East|Kintampo,400.19,GHS,WEB
ORMT-00000078,OR-C000003,4,SUCCESSFUL,2025-03-02 17:15:51.000,Bono East|Kintampo,69.99,GHS,API
ORMT-00000079,OR-C000003,5,SUCCESSFUL,2025-03-21 09:37:13.000,Bono East|Kintampo,348.01,GHS,MOBILE_APP
ORMT-00000123,OR-C000005,1,SUCCESSFUL,2025-02-01 09:45:08.000,Western|Tarkwa,2363.69,GHS,MOBILE_APP
ORMT-00000128,OR-C000007,10,SUCCESSFUL,2025-01-12 11:19:29.000,Greater Accra|Kasoa,1578.03,GHS,MOBILE_APP
ORMT-00000129,OR-C000007,1,SUCCESSFUL,2025-01-31 08:18:32.000,Greater Accra|Kasoa,560.77,GHS,WEB
ORMT-00000130,OR-C000007,2,SUCCESSFUL,2025-01-24 21:57:17.000,Greater Accra|Kasoa,154.45,GHS,API
ORMT-00000131,OR-C000007,3,SUCCESSFUL,2025-02-21 13:50:10.000,Greater Accra|Kasoa,1236.74,GHS,AGENT
ORMT-00000168,OR-C000008,5,SUCCESSFUL,2025-01-14 14:51:52.000,Ahafo|Duayaw Nkwanta,3734.68,GHS,AGENT
