repayment_id,loan_id,repayment_amount,repayment_timestamp,repayment_location
SCRP-00000004,SCLN-00000002,257.45,2025-06-07 14:30:37.000,Ashanti|Kumasi
SCRP-00000005,SCLN-00000002,140.1,2025-06-12 12:11:04.000,Ashanti|Kumasi
SCRP-00000006,SCLN-00000002,74.34,2025-06-20 16:13:46.000,Ashanti|Kumasi
SCRP-00000007,SCLN-00000002,37.37,2025-06-27 14:28:54.000,Ashanti|Kumasi
SCRP-00000009,SCLN-00000003,323.65,2025-04-08 10:38:32.000,Western|Takoradi
SCRP-00000010,SCLN-00000003,162.74,2025-04-25 13:37:51.000,Western|Takoradi
SCRP-00000011,SCLN-00000003,81.39,2025-05-29 08:20:29.000,Western|Takoradi
SCRP-00000032,SCLN-00000012,222.46,2025-05-13 09:03:37.000,Greater Accra|Madina
SCRP-00000033,SCLN-00000012,104.76,2025-05-21 16:03:14.000,Greater Accra|Madina
SCRP-00000034,SCLN-00000012,58.3,2025-05-28 18:05:45.000,Greater Accra|Madina
SCRP-00000035,SCLN-00000012,30.11,2025-06-21 11:30:46.000,Greater Accra|Madina
SCRP-00000055,SCLN-00000017,180.36,2025-04-12 14:20:35.000,Bono East|Techiman
SCRP-00000061,SCLN-00000019,251.99,2025-05-29 11:56:01.000,Bono East|Kintampo
SCRP-00000062,SCLN-00000019,121.15,2025-06-20 11:56:43.000,Bono East|Kintampo
SCRP-00000068,SCLN-00000021,2740.91,2025-06-09 19:21:25.000,Eastern|Nkawkaw
SCRP-00000090,SCLN-00000031,169.52,2025-04-14 14:28:54.000,Western|Axim
SCRP-00000091,SCLN-00000031,81.21,2025-05-02 12:19:14.000,Western|Axim
SCRP-00000092,SCLN-00000031,37.99,2025-04-22 18:19:58.000,Western|Axim
SCRP-00000103,SCLN-00000035,32.0,2025-04-20 18:15:01.000,Northern|Tamale
SCRP-00000126,SCLN-00000042,426.94,2025-06-05 12:57:59.000,Eastern|Akropong
SCRP-00000127,SCLN-00000042,248.12,2025-06-27 18:45:55.000,Eastern|Akropong
SCRP-00000138,SCLN-00000047,1090.65,2025-04-19 17:33:32.000,Northern|Tamale
SCRP-00000139,SCLN-00000047,538.17,2025-05-07 11:58:59.000,Northern|Tamale
SCRP-00000195,SCLN-00000067,319.32,2025-04-01 11:59:44.000,Ashanti|Ejisu
SCRP-00000196,SCLN-00000067,161.39,2025-04-26 11:31:20.000,Ashanti|Ejisu
SCRP-00000197,SCLN-00000067,83.5,2025-05-26 17:38:17.000,Ashanti|Ejisu
SCRP-00000198,SCLN-00000067,45.77,2025-06-29 10:48:56.000,Ashanti|Ejisu
SCRP-00000232,SCLN-00000076,691.0,2025-06-16 16:42:38.000,Greater Accra|Accra
SCRP-00000233,SCLN-00000076,383.91,2025-06-22 14:42:04.000,Greater Accra|Accra
SCRP-00000234,SCLN-00000076,218.8,2025-06-28 12:33:05.000,Greater Accra|Accra
SCRP-00000264,SCLN-00000085,145.51,2025-04-26 13:48:29.000,Upper East|Bolgatanga
SCRP-00000265,SCLN-00000085,87.95,2025-05-08 09:38:55.000,Upper East|Bolgatanga
SCRP-00000266,SCLN-00000085,47.48,2025-05-20 14:06:44.000,Upper East|Bolgatanga
SCRP-00000267,SCLN-00000085,26.17,2025-06-01 15:38:10.000,Upper East|Bolgatanga
SCRP-00000268,SCLN-00000085,14.91,2025-06-13 19:34:50.000,Upper East|Bolgatanga
SCRP-00000282,SCLN-00000093,466.75,2025-06-10 09:35:12.000,Ashanti|Kumasi
SCRP-00000283,SCLN-00000093,243.89,2025-06-28 11:17:29.000,Ashanti|Kumasi
SCRP-00000292,SCLN-00000097,362.28,2025-04-04 13:56:49.000,Bono|Sunyani
SCRP-00000293,SCLN-00000097,184.39,2025-04-12 10:18:18.000,Bono|Sunyani
SCRP-00000294,SCLN-00000097,87.11,2025-04-20 09:58:27.000,Bono|Sunyani
SCRP-00000295,SCLN-00000097,46.27,2025-04-28 11:06:25.000,Bono|Sunyani
SCRP-00000296,SCLN-00000097,26.54,2025-05-06 18:15:14.000,Bono|Sunyani
SCRP-00000297,SCLN-00000098,97.57,2025-05-22 19:23:58.000,Upper East|Navrongo
SCRP-00000298,SCLN-00000098,43.68,2025-06-27 17:18:22.000,Upper East|Navrongo
SCRP-00000350,SCLN-00000115,83.73,2025-04-01 13:05:40.000,Central|Elmina
SCRP-00000351,SCLN-00000115,50.29,2025-04-20 08:52:45.000,Central|Elmina
SCRP-00000371,SCLN-00000122,488.57,2025-04-12 13:23:27.000,Upper East|Bolgatanga
SCRP-00000372,SCLN-00000122,290.66,2025-04-28 17:19:02.000,Upper East|Bolgatanga
SCRP-00000373,SCLN-00000122,150.15,2025-05-13 13:09:03.000,Upper East|Bolgatanga
SCRP-00000374,SCLN-00000122,72.01,2025-05-29 17:04:53.000,Upper East|Bolgatanga
SCRP-00000375,SCLN-00000122,20.27,2025-06-13 16:17:25.000,Upper East|Bolgatanga
SCRP-00000391,SCLN-00000127,986.04,2025-05-22 12:59:28.000,Ashanti|Ejisu
SCRP-00000392,SCLN-00000127,439.55,2025-06-19 11:20:06.000,Ashanti|Ejisu
SCRP-00000405,SCLN-00000132,189.9,2025-05-20 17:54:51.000,Eastern|Akropong
SCRP-00000406,SCLN-00000132,97.26,2025-05-26 18:08:56.000,Eastern|Akropong
SCRP-00000407,SCLN-00000132,52.21,2025-05-31 09:16:26.000,Eastern|Akropong
SCRP-00000408,SCLN-00000132,27.47,2025-06-06 15:29:14.000,Eastern|Akropong
SCRP-00000409,SCLN-00000132,13.92,2025-06-11 12:40:33.000,Eastern|Akropong
SCRP-00000435,SCLN-00000140,134.41,2025-04-28 11:05:12.000,Northern|Savelugu
SCRP-00000447,SCLN-00000143,69.64,2025-04-02 12:08:34.000,Greater Accra|Madina
SCRP-00000448,SCLN-00000143,20.27,2025-04-14 18:02:32.000,Greater Accra|Madina
SCRP-00000485,SCLN-00000155,401.82,2025-04-02 08:38:07.000,Greater Accra|Accra
SCRP-00000492,SCLN-00000159,300.05,2025-04-28 14:20:58.000,Oti|Dambai
SCRP-00000493,SCLN-00000159,179.76,2025-06-01 18:59:21.000,Oti|Dambai
