repayment_id,loan_id,repayment_amount,repayment_timestamp,repayment_location
SCRP-00000050,SCLN-00000016,322.71,2024-04-21 13:31:05.000,Ahafo|Duayaw Nkwanta
SCRP-00000051,SCLN-00000016,174.33,2024-05-20 10:18:49.000,Ahafo|Duayaw Nkwanta
SCRP-00000052,SCLN-00000016,94.01,2024-06-18 16:51:07.000,Ahafo|Duayaw Nkwanta
SCRP-00000056,SCLN-00000018,520.5,2024-06-15 14:53:18.000,Ashanti|Kumasi
SCRP-00000057,SCLN-00000018,278.83,2024-06-22 14:50:32.000,Ashanti|Kumasi
SCRP-00000058,SCLN-00000018,149.1,2024-06-29 10:27:33.000,Ashanti|Kumasi
SCRP-00000140,SCLN-00000048,345.47,2024-06-14 17:05:23.000,Western|Takoradi
SCRP-00000162,SCLN-00000057,57.47,2024-04-05 12:33:15.000,Greater Accra|Accra
SCRP-00000174,SCLN-00000062,237.36,2024-04-28 19:24:06.000,Greater Accra|Kasoa
SCRP-00000175,SCLN-00000062,150.15,2024-05-04 18:10:09.000,Greater Accra|Kasoa
SCRP-00000176,SCLN-00000062,71.71,2024-05-10 16:58:39.000,Greater Accra|Kasoa
SCRP-00000177,SCLN-00000062,45.59,2024-05-16 11:11:38.000,Greater Accra|Kasoa
SCRP-00000178,SCLN-00000062,24.39,2024-05-22 18:59:25.000,Greater Accra|Kasoa
SCRP-00000185,SCLN-00000064,142.0,2024-04-11 09:59:50.000,Bono|Sunyani
SCRP-00000207,SCLN-00000069,48.45,2024-04-12 08:57:34.000,Ashanti|Kumasi
SCRP-00000208,SCLN-00000070,632.49,2024-05-08 14:36:38.000,Greater Accra|Tema
SCRP-00000209,SCLN-00000070,379.29,2024-05-19 09:40:56.000,Greater Accra|Tema
SCRP-00000210,SCLN-00000070,181.3,2024-06-09 08:05:30.000,Greater Accra|Tema
SCRP-00000211,SCLN-00000070,103.71,2024-06-23 15:28:09.000,Greater Accra|Tema
SCRP-00000229,SCLN-00000075,485.55,2024-05-30 18:47:48.000,Ashanti|Ejisu
SCRP-00000230,SCLN-00000075,291.58,2024-06-11 17:32:05.000,Ashanti|Ejisu
SCRP-00000231,SCLN-00000075,139.71,2024-06-22 16:19:09.000,Ashanti|Ejisu
SCRP-00000262,SCLN-00000084,332.14,2024-05-18 16:43:00.000,Upper East|Bolgatanga
SCRP-00000263,SCLN-00000084,178.62,2024-05-30 11:08:18.000,Upper East|Bolgatanga
SCRP-00000276,SCLN-00000088,756.43,2024-04-06 17:37:39.000,Greater Accra|Madina
SCRP-00000277,SCLN-00000088,373.29,2024-04-17 13:40:25.000,Greater Accra|Madina
SCRP-00000278,SCLN-00000088,223.21,2024-04-29 19:59:10.000,Greater Accra|Madina
SCRP-00000279,SCLN-00000088,88.99,2024-05-10 14:45:10.000,Greater Accra|Madina
SCRP-00000324,SCLN-00000107,332.9,2024-04-20 12:12:58.000,Bono|Berekum
SCRP-00000325,SCLN-00000107,218.18,2024-05-08 15:31:23.000,Bono|Berekum
SCRP-00000326,SCLN-00000107,103.7,2024-05-26 19:03:52.000,Bono|Berekum
SCRP-00000327,SCLN-00000107,58.83,2024-06-13 11:45:13.000,Bono|Berekum
SCRP-00000449,SCLN-00000144,257.69,2024-05-07 09:33:40.000,Greater Accra|Kasoa
SCRP-00000450,SCLN-00000144,120.95,2024-05-26 08:03:26.000,Greater Accra|Kasoa
SCRP-00000459,SCLN-00000147,63.56,2024-04-16 10:00:53.000,Greater Accra|Accra
SCRP-00000460,SCLN-00000147,25.71,2024-05-06 08:42:06.000,Greater Accra|Accra
SCRP-00000498,SCLN-00000162,157.89,2024-04-20 14:46:38.000,Ashanti|Kumasi
SCRP-00000499,SCLN-00000162,98.1,2024-04-24 16:11:45.000,Ashanti|Kumasi
SCRP-00000500,SCLN-00000162,47.51,2024-04-30 08:37:18.000,Ashanti|Kumasi
SCRP-00000501,SCLN-00000162,26.94,2024-04-18 09:56:59.000,Ashanti|Kumasi
SCRP-00000573,SCLN-00000185,168.67,2024-06-19 17:51:36.000,Ashanti|Obuasi
SCRP-00000574,SCLN-00000185,80.46,2024-06-17 11:44:41.000,Ashanti|Obuasi
SCRP-00000592,SCLN-00000190,54.97,2024-04-23 08:52:15.000,Northern|Yendi
SCRP-00000615,SCLN-00000202,735.47,2024-06-14 11:11:01.000,Ashanti|Kumasi
SCRP-00000729,SCLN-00000233,760.07,2024-04-29 11:30:23.000,Greater Accra|Madina
SCRP-00000730,SCLN-00000233,401.09,2024-05-09 08:11:16.000,Greater Accra|Madina
SCRP-00000731,SCLN-00000233,228.73,2024-05-18 17:02:09.000,Greater Accra|Madina
SCRP-00000732,SCLN-00000233,138.38,2024-05-27 12:27:37.000,Greater Accra|Madina
SCRP-00000736,SCLN-00000236,158.38,2024-06-27 19:46:54.000,Western|Tarkwa
SCRP-00000749,SCLN-00000241,2466.53,2024-06-14 19:10:35.000,Eastern|Nkawkaw
SCRP-00000750,SCLN-00000241,1544.91,2024-06-28 14:23:11.000,Eastern|Nkawkaw
SCRP-00000798,SCLN-00000259,883.1,2024-04-20 11:52:01.000,Greater Accra|Kasoa
SCRP-00000799,SCLN-00000259,389.2,2024-05-15 13:36:19.000,Greater Accra|Kasoa
SCRP-00000843,SCLN-00000275,161.01,2024-04-05 19:53:30.000,Greater Accra|Accra
SCRP-00000844,SCLN-00000275,95.03,2024-04-24 13:29:48.000,Greater Accra|Accra
SCRP-00000845,SCLN-00000275,53.78,2024-05-13 08:37:25.000,Greater Accra|Accra
SCRP-00000846,SCLN-00000275,24.14,2024-06-01 17:16:41.000,Greater Accra|Accra
