loan_id,customer_id,disbursement_timestamp,disbursement_location,maturity_date,principal_amount,interest_rate,currency
SCLN-00000013,SC-C000017,2025-08-05 08:31:10.000,Greater Accra|Madina,2025-11-06,1671.79,0.2067,GHS
SCLN-00000023,SC-C000029,2025-07-15 08:37:25.000,Greater Accra|Tema,2025-11-12,785.72,0.2738,GHS
SCLN-00000030,SC-C000033,2025-09-10 08:56:17.000,Northern|Tamale,2025-10-28,2557.24,0.1895,GHS
SCLN-00000039,SC-C000045,2025-09-30 14:33:54.000,Oti|Dambai,2025-11-05,200,0.2338,GHS
SCLN-00000041,SC-C000049,2025-08-01 09:01:00.000,Upper East|Navrongo,2025-11-17,391.78,0.1002,GHS
SCLN-00000044,SC-C000053,2025-09-27 08:00:42.000,Greater Accra|Accra,2025-11-05,539.84,0.2671,GHS
SCLN-00000054,SC-C000059,2025-09-29 12:39:16.000,Upper East|Bolgatanga,2025-11-13,724.37,0.2742,GHS
SCLN-00000056,SC-C000060,2025-08-23 09:02:23.000,Greater Accra|Tema,2025-11-08,1746.58,0.1515,GHS
SCLN-00000058,SC-C000062,2025-07-29 08:24:35.000,Greater Accra|Accra,2025-10-22,1386.46,0.2654,GHS
SCLN-00000060,SC-C000063,2025-07-26 10:23:28.000,Greater Accra|Kasoa,2025-09-20,783.88,0.2609,GHS
SCLN-00000071,SC-C000073,2025-07-26 11:52:10.000,Ashanti|Kumasi,2025-10-29,474.68,0.2219,GHS
SCLN-00000072,SC-C000075,2025-07-12 09:44:30.000,Bono|Berekum,2025-09-06,1101.45,0.1986,GHS
SCLN-00000074,SC-C000077,2025-09-13 08:39:21.000,Northern|Savelugu,2025-12-20,844.87,0.1106,GHS
SCLN-00000083,SC-C000087,2025-07-15 11:04:18.000,Ashanti|Obuasi,2025-09-12,1159.19,0.1852,GHS
SCLN-00000094,SC-C000099,2025-09-27 08:43:20.000,Greater Accra|Accra,2025-12-30,1211.02,0.1627,GHS
SCLN-00000095,SC-C000101,2025-08-02 09:11:38.000,Ahafo|Duayaw Nkwanta,2025-10-11,397.35,0.2408,GHS
SCLN-00000100,SC-C000109,2025-08-02 14:47:25.000,Greater Accra|Madina,2025-09-29,331.65,0.1367,GHS
SCLN-00000112,SC-C000120,2025-07-14 15:26:24.000,Eastern|Koforidua,2025-09-01,404.57,0.2197,GHS
SCLN-00000113,SC-C000122,2025-07-10 13:56:02.000,Greater Accra|Kasoa,2025-09-28,754.0,0.2719,GHS
SCLN-00000118,SC-C000126,2025-09-11 17:55:11.000,Greater Accra|Accra,2026-01-09,1621.1,0.2699,GHS
SCLN-00000123,SC-C000132,2025-08-03 08:18:13.000,Upper East|Bolgatanga,2025-11-12,2515.72,0.2973,GHS
SCLN-00000126,SC-C000137,2025-09-03 15:58:47.000,Greater Accra|Kasoa,2025-12-15,1458.91,0.2378,GHS
SCLN-00000128,SC-C000138,2025-08-31 13:48:04.000,Ashanti|Ejisu,2025-10-09,778.1,0.1046,GHS
SCLN-00000129,SC-C000141,2025-09-16 09:06:10.000,Ashanti|Kumasi,2025-12-07,1519.33,0.2892,GHS
SCLN-00000133,SC-C000144,2025-09-13 15:04:26.000,Eastern|Akropong,2025-11-10,1468.87,0.1359,GHS
SCLN-00000135,SC-C000145,2025-07-29 15:09:57.000,Greater Accra|Madina,2025-10-22,957.62,0.1646,GHS
SCLN-00000141,SC-C000148,2025-07-27 09:42:41.000,Northern|Savelugu,2025-11-14,1242.62,0.2859,GHS
SCLN-00000149,SC-C000154,2025-09-25 09:43:24.000,Greater Accra|Accra,2026-01-12,559.75,0.1963,GHS
SCLN-00000150,SC-C000155,2025-09-17 17:09:25.000,Ashanti|Ejisu,2025-12-12,402.06,0.1569,GHS
SCLN-00000156,SC-C000161,2025-09-05 10:55:53.000,Greater Accra|Accra,2025-10-05,929.19,0.2648,GHS
SCLN-00000160,SC-C000166,2025-08-31 09:20:11.000,Oti|Dambai,2025-11-01,806.42,0.2415,GHS
SCLN-00000166,SC-C000170,2025-09-06 17:34:25.000,Greater Accra|Tema,2025-10-07,1285.63,0.2219,GHS
SCLN-00000168,SC-C000171,2025-09-25 09:23:49.000,Volta|Hohoe,2025-10-31,1054.41,0.236,GHS
SCLN-00000170,SC-C000172,2025-09-25 12:25:41.000,Northern|Tamale,2025-10-29,531.67,0.1991,GHS
SCLN-00000177,SC-C000176,2025-08-15 12:20:41.000,Eastern|Koforidua,2025-11-08,497.92,0.1821,GHS
SCLN-00000179,SC-C000177,2025-09-09 15:33:33.000,Greater Accra|Accra,2025-12-19,833.42,0.2869,GHS
SCLN-00000181,SC-C000179,2025-08-10 13:09:40.000,Upper West|Lawra,2025-11-02,1565.29,0.2313,GHS
SCLN-00000193,SC-C000187,2025-07-25 11:04:01.000,Greater Accra|Kasoa,2025-08-28,1099.97,0.1796,GHS
SCLN-00000195,SC-C000188,2025-09-20 12:55:31.000,Central|Elmina,2025-12-04,2449.4,0.098,GHS
SCLN-00000197,SC-C000192,2025-09-14 12:35:18.000,Eastern|Nkawkaw,2025-12-08,2975.83,0.2668,GHS
SCLN-00000204,SC-C000200,2025-08-08 08:42:44.000,Central|Elmina,2025-11-08,337.46,0.2317,GHS
SCLN-00000205,SC-C000201,2025-08-24 14:11:49.000,Greater Accra|Madina,2025-10-04,7144.44,0.1563,GHS
SCLN-00000209,SC-C000207,2025-08-13 15:26:27.000,Central|Cape Coast,2025-12-04,2331.29,0.2283,GHS
SCLN-00000211,SC-C000209,2025-08-25 10:31:07.000,Ashanti|Obuasi,2025-10-13,286.78,0.1365,GHS
SCLN-00000215,SC-C000212,2025-07-22 13:49:18.000,Ashanti|Obuasi,2025-08-29,1618.63,0.1656,GHS
SCLN-00000218,SC-C000214,2025-08-13 16:17:12.000,Bono East|Techiman,2025-10-19,1812.13,0.099,GHS
SCLN-00000219,SC-C000216,2025-08-15 08:53:28.000,Upper West|Lawra,2025-11-29,1525.06,0.1529,GHS
SCLN-00000223,SC-C000220,2025-09-01 13:03:17.000,Oti|Jasikan,2025-10-24,602.63,0.2062,GHS
SCLN-00000226,SC-C000227,2025-09-05 15:11:28.000,Ahafo|Duayaw Nkwanta,2025-10-09,1671.27,0.2745,GHS
SCLN-00000234,SC-C000236,2025-07-26 16:01:08.000,Bono|Berekum,2025-11-23,1715.41,0.2621,GHS
SCLN-00000238,SC-C000238,2025-07-24 15:23:20.000,Oti|Jasikan,2025-09-08,1238.2,0.2092,GHS
SCLN-00000246,SC-C000246,2025-09-30 15:22:51.000,Central|Elmina,2025-12-03,2050.91,0.1978,GHS
SCLN-00000248,SC-C000247,2025-07-21 14:46:27.000,Central|Winneba,2025-09-04,933.86,0.2653,GHS
SCLN-00000256,SC-C000259,2025-07-31 09:26:06.000,Eastern|Akropong,2025-09-05,2305.19,0.1022,GHS
SCLN-00000265,SC-C000264,2025-09-13 12:55:12.000,Western|Tarkwa,2025-11-24,1357.08,0.1072,GHS
SCLN-00000266,SC-C000266,2025-07-18 16:57:09.000,Greater Accra|Madina,2025-08-23,769.75,0.1709,GHS
SCLN-00000268,SC-C000269,2025-07-09 17:25:32.000,Greater Accra|Accra,2025-09-17,917.55,0.2168,GHS
SCLN-00000270,SC-C000270,2025-07-29 15:16:05.000,Western|Takoradi,2025-11-23,1842.92,0.1982,GHS
SCLN-00000279,SC-C000279,2025-08-26 09:54:29.000,Greater Accra|Accra,2025-11-27,942.48,0.2031,GHS
SCLN-00000282,SC-C000281,2025-07-31 09:13:11.000,Volta|Ho,2025-10-22,290.03,0.1847,GHS
SCLN-00000287,SC-C000284,2025-09-19 17:16:29.000,Central|Winneba,2026-01-09,530.72,0.1077,GHS
SCLN-00000292,SC-C000287,2025-09-30 11:34:21.000,Bono|Sunyani,2026-01-15,2059.44,0.0809,GHS
SCLN-00000301,SC-C000300,2025-07-10 16:55:24.000,Ahafo|Goaso,2025-10-23,398.36,0.175,GHS
SCLN-00000305,SC-C000303,2025-08-15 08:03:12.000,Volta|Keta,2025-09-30,848.59,0.1022,GHS
SCLN-00000307,SC-C000304,2025-09-20 17:13:22.000,Volta|Ho,2025-10-23,1106.95,0.2417,GHS
SCLN-00000311,SC-C000306,2025-07-31 16:30:40.000,Eastern|Koforidua,2025-11-18,1028.33,0.1381,GHS
SCLN-00000316,SC-C000313,2025-09-17 12:46:13.000,Western|Tarkwa,2025-11-29,1224.64,0.1577,GHS
SCLN-00000320,SC-C000314,2025-08-17 08:07:20.000,Greater Accra|Tema,2025-10-31,1912.38,0.1712,GHS
SCLN-00000324,SC-C000320,2025-07-23 15:55:42.000,Bono|Berekum,2025-11-13,345.85,0.199,GHS
SCLN-00000328,SC-C000323,2025-09-14 14:41:45.000,Northern|Tamale,2025-11-30,1725.04,0.2117,GHS
SCLN-00000329,SC-C000324,2025-09-09 09:18:06.000,Upper West|Wa,2025-11-22,1558.44,0.2602,GHS
SCLN-00000332,SC-C000325,2025-09-25 12:21:40.000,Greater Accra|Kasoa,2025-11-12,1107.02,0.2567,GHS
SCLN-00000343,SC-C000334,2025-09-12 09:27:06.000,Volta|Hohoe,2025-11-16,1410.76,0.1106,GHS
SCLN-00000346,SC-C000337,2025-09-26 12:08:57.000,Western|Takoradi,2026-01-21,2264.12,0.1954,GHS
SCLN-00000349,SC-C000340,2025-07-24 08:02:06.000,Ashanti|Ejisu,2025-09-19,428.35,0.2643,GHS
SCLN-00000357,SC-C000354,2025-08-14 17:15:44.000,Bono|Sunyani,2025-10-29,568.74,0.1599,GHS
SCLN-00000365,SC-C000360,2025-09-17 11:38:11.000,Greater Accra|Madina,2025-10-24,2987.78,0.1365,GHS
SCLN-00000368,SC-C000372,2025-07-21 11:06:40.000,Western|Tarkwa,2025-10-26,4210.25,0.2791,GHS
SCLN-00000380,SC-C000384,2025-07-21 13:30:47.000,Central|Winneba,2025-10-06,297.35,0.2931,GHS
SCLN-00000383,SC-C000386,2025-07-27 14:03:43.000,Ahafo|Duayaw Nkwanta,2025-11-20,937.63,0.1451,GHS
SCLN-00000387,SC-C000390,2025-07-20 10:49:41.000,Central|Elmina,2025-09-08,534.56,0.2569,GHS
SCLN-00000394,SC-C000396,2025-09-15 09:06:15.000,Northern|Savelugu,2025-10-18,2190.63,0.1761,GHS
SCLN-00000397,SC-C000398,2025-09-20 16:32:22.000,Greater Accra|Accra,2025-11-08,842.71,0.2093,GHS
SCLN-00000399,SC-C000400,2025-08-17 12:11:31.000,Bono|Berekum,2025-11-30,5953.16,0.2912,GHS
SCLN-00000405,SC-C000403,2025-09-03 08:09:20.000,Greater Accra|Tema,2025-12-31,1264.04,0.1508,GHS
SCLN-00000407,SC-C000404,2025-07-28 16:56:28.000,Bono|Sunyani,2025-11-04,840.33,0.0869,GHS
SCLN-00000408,SC-C000406,2025-07-17 16:30:59.000,Volta|Keta,2025-10-20,1864.05,0.1724,GHS
SCLN-00000412,SC-C000407,2025-07-25 08:07:23.000,Upper East|Bolgatanga,2025-09-13,1455.64,0.2594,GHS
SCLN-00000418,SC-C000413,2025-08-23 08:55:33.000,Northern|Yendi,2025-12-07,573.85,0.1295,GHS
SCLN-00000421,SC-C000417,2025-07-10 13:13:19.000,Eastern|Akropong,2025-10-01,777.09,0.1105,GHS
SCLN-00000423,SC-C000419,2025-09-26 11:42:09.000,Western|Tarkwa,2025-12-12,1006.34,0.1548,GHS
SCLN-00000426,SC-C000424,2025-07-17 16:37:54.000,Ashanti|Obuasi,2025-09-01,451.5,0.1908,GHS
SCLN-00000429,SC-C000425,2025-07-16 10:39:56.000,Ashanti|Kumasi,2025-10-16,1331.33,0.1321,GHS
SCLN-00000432,SC-C000427,2025-07-03 09:58:47.000,Western|Takoradi,2025-09-26,369.49,0.2438,GHS
SCLN-00000439,SC-C000435,2025-07-27 15:42:44.000,Volta|Keta,2025-11-16,1819.06,0.1643,GHS
SCLN-00000445,SC-C000442,2025-08-02 11:59:55.000,Upper East|Navrongo,2025-11-12,402.71,0.0816,GHS
SCLN-00000450,SC-C000448,2025-08-03 12:38:51.000,Ashanti|Ejisu,2025-09-30,406.87,0.2183,GHS
SCLN-00000456,SC-C000452,2025-07-11 13:18:17.000,Greater Accra|Kasoa,2025-10-14,1263.36,0.1455,GHS
SCLN-00000461,SC-C000458,2025-08-17 11:34:54.000,Volta|Keta,2025-09-24,802.15,0.2643,GHS
SCLN-00000463,SC-C000463,2025-07-25 14:16:06.000,Ashanti|Kumasi,2025-09-13,447.53,0.2775,GHS
SCLN-00000464,SC-C000463,2025-09-30 13:28:07.000,Ashanti|Kumasi,2025-11-16,1991.37,0.1701,GHS
SCLN-00000468,SC-C000465,2025-08-16 11:53:35.000,Ashanti|Obuasi,2025-09-22,4612.21,0.2183,GHS
SCLN-00000469,SC-C000467,2025-09-30 16:40:59.000,Greater Accra|Tema,2026-01-15,455.04,0.1659,GHS
SCLN-00000472,SC-C000468,2025-08-31 15:34:26.000,Ashanti|Obuasi,2025-10-19,1900.94,0.1682,GHS
SCLN-00000483,SC-C000481,2025-09-10 08:12:52.000,Eastern|Nkawkaw,2025-11-23,237.59,0.2994,GHS
SCLN-00000485,SC-C000482,2025-08-01 17:52:59.000,Eastern|Akropong,2025-10-19,571.74,0.1572,GHS
SCLN-00000488,SC-C000483,2025-09-08 12:08:17.000,Greater Accra|Madina,2025-11-16,1082.41,0.1572,GHS
SCLN-00000490,SC-C000485,2025-08-29 12:39:56.000,Greater Accra|Kasoa,2025-12-10,1468.54,0.12,GHS
SCLN-00000492,SC-C000486,2025-08-01 14:25:14.000,Ahafo|Goaso,2025-11-22,1272.99,0.2507,GHS
SCLN-00000493,SC-C000487,2025-08-30 08:40:20.000,Upper East|Bolgatanga,2025-12-10,200,0.2508,GHS
SCLN-00000505,SC-C000496,2025-08-12 10:39:16.000,Bono|Berekum,2025-11-16,1492.25,0.2297,GHS
SCLN-00000515,SC-C000509,2025-07-18 15:02:11.000,Oti|Dambai,2025-10-12,1526.73,0.2315,GHS
SCLN-00000519,SC-C000510,2025-09-12 17:41:40.000,Greater Accra|Accra,2025-10-28,886.76,0.103,GHS
SCLN-00000524,SC-C000515,2025-08-01 08:19:08.000,Bono East|Techiman,2025-09-20,965.79,0.0837,GHS
SCLN-00000528,SC-C000519,2025-08-15 13:45:52.000,Northern|Tamale,2025-12-02,742.04,0.2311,GHS
SCLN-00000545,SC-C000534,2025-09-30 17:48:42.000,Western|Tarkwa,2025-11-01,1984.58,0.1043,GHS
SCLN-00000547,SC-C000535,2025-07-10 15:29:38.000,Greater Accra|Accra,2025-11-05,4067.13,0.2006,GHS
SCLN-00000553,SC-C000538,2025-08-27 12:14:24.000,Ashanti|Obuasi,2025-09-28,1224.56,0.2581,GHS
SCLN-00000556,SC-C000539,2025-09-25 14:28:11.000,Ashanti|Obuasi,2026-01-17,948.06,0.2059,GHS
SCLN-00000560,SC-C000544,2025-08-12 09:41:58.000,Ashanti|Kumasi,2025-12-05,3077.14,0.2544,GHS
SCLN-00000562,SC-C000545,2025-08-22 14:11:15.000,Bono East|Kintampo,2025-12-14,2105.76,0.2074,GHS
SCLN-00000565,SC-C000547,2025-08-27 10:48:38.000,Western|Axim,2025-10-15,1833.55,0.1392,GHS
SCLN-00000570,SC-C000549,2025-09-15 13:05:20.000,Ashanti|Obuasi,2025-10-19,463.84,0.2397,GHS
SCLN-00000571,SC-C000550,2025-07-28 11:21:04.000,Greater Accra|Madina,2025-10-09,2183.21,0.0842,GHS
SCLN-00000574,SC-C000551,2025-07-30 16:15:08.000,Northern|Savelugu,2025-10-07,1011.59,0.1096,GHS
SCLN-00000578,SC-C000553,2025-08-02 08:41:39.000,Ashanti|Obuasi,2025-11-11,629.22,0.1679,GHS
SCLN-00000592,SC-C000568,2025-09-20 14:42:56.000,Greater Accra|Tema,2026-01-13,598.61,0.3,GHS
SCLN-00000598,SC-C000575,2025-08-28 11:33:42.000,Greater Accra|Kasoa,2025-10-22,752.66,0.1764,GHS
SCLN-00000604,SC-C000577,2025-08-23 11:25:23.000,Bono|Sunyani,2025-10-12,2029.92,0.2397,GHS
SCLN-00000606,SC-C000580,2025-08-21 16:11:44.000,Greater Accra|Kasoa,2025-11-04,1560.96,0.2596,GHS
