loan_id,customer_id,disbursement_timestamp,disbursement_location,maturity_date,principal_amount,interest_rate,currency
SCLN-00000001,SC-C000004,2024-09-04 13:16:46.000,Ashanti|Kumasi,2024-11-07,1353.45,0.0872,GHS
SCLN-00000024,SC-C000031,2024-08-23 17:04:19.000,Greater Accra|Madina,2024-10-19,785.56,0.1036,GHS
SCLN-00000046,SC-C000056,2024-09-29 11:56:27.000,Northern|Tamale,2024-11-21,495.01,0.093,GHS
SCLN-00000078,SC-C000082,2024-07-16 16:25:43.000,Central|Winneba,2024-08-27,4920.89,0.2235,GHS
SCLN-00000079,SC-C000082,2024-09-26 16:54:05.000,Central|Winneba,2024-11-26,1499.57,0.0829,GHS
SCLN-00000080,SC-C000084,2024-07-31 12:08:07.000,Greater Accra|Madina,2024-10-10,1650.9,0.105,GHS
SCLN-00000090,SC-C000093,2024-08-02 08:19:29.000,Greater Accra|Accra,2024-11-16,480.5,0.165,GHS
SCLN-00000108,SC-C000118,2024-08-13 15:42:34.000,Bono|Berekum,2024-10-19,1016.35,0.2606,GHS
SCLN-00000130,SC-C000142,2024-09-29 15:47:26.000,Eastern|Nkawkaw,2024-11-10,1023.75,0.2655,GHS
SCLN-00000148,SC-C000154,2024-08-14 08:52:55.000,Greater Accra|Accra,2024-11-12,242.57,0.1081,GHS
SCLN-00000151,SC-C000158,2024-09-09 17:15:11.000,Bono East|Techiman,2024-11-04,208.3,0.2189,GHS
SCLN-00000154,SC-C000160,2024-08-12 14:53:14.000,Greater Accra|Madina,2024-11-23,928.96,0.1816,GHS
SCLN-00000163,SC-C000169,2024-09-30 10:09:04.000,Greater Accra|Accra,2024-11-14,554.58,0.2812,GHS
SCLN-00000167,SC-C000171,2024-08-06 14:40:51.000,Volta|Hohoe,2024-10-18,444.91,0.1189,GHS
SCLN-00000172,SC-C000174,2024-09-10 14:05:43.000,Oti|Jasikan,2025-01-05,2232.24,0.1333,GHS
SCLN-00000174,SC-C000176,2024-07-30 10:41:15.000,Eastern|Koforidua,2024-09-08,551.69,0.2073,GHS
SCLN-00000180,SC-C000178,2024-09-01 13:56:47.000,Greater Accra|Tema,2024-11-12,1067.33,0.1069,GHS
SCLN-00000194,SC-C000188,2024-08-09 16:42:44.000,Central|Elmina,2024-11-13,277.95,0.256,GHS
SCLN-00000245,SC-C000246,2024-09-05 10:04:46.000,Central|Elmina,2024-12-12,808.0,0.2073,GHS
SCLN-00000285,SC-C000283,2024-07-23 13:43:24.000,Northern|Yendi,2024-09-03,1467.07,0.2041,GHS
