loan_id,customer_id,disbursement_timestamp,disbursement_location,maturity_date,principal_amount,interest_rate,currency
SCLN-00000005,SC-C000012,2023-11-23 11:26:34.000,Volta|Hohoe,2024-02-16,368.09,0.1361,GHS
SCLN-00000008,SC-C000015,2023-11-27 14:11:34.000,Ashanti|Ejisu,2024-03-21,327.69,0.2963,GHS
SCLN-00000119,SC-C000127,2023-12-26 10:04:01.000,Upper East|Bolgatanga,2024-03-03,1819.42,0.2892,GHS
SCLN-00000146,SC-C000154,2023-10-22 10:06:00.000,Greater Accra|Accra,2024-01-10,1029.05,0.1694,GHS
SCLN-00000192,SC-C000187,2023-11-18 15:51:18.000,Greater Accra|Kasoa,2024-01-11,557.18,0.1025,GHS
SCLN-00000229,SC-C000231,2023-12-26 15:09:38.000,Ashanti|Obuasi,2024-03-19,372.13,0.2804,GHS
SCLN-00000284,SC-C000282,2023-10-25 12:26:24.000,Volta|Keta,2024-02-12,851.99,0.124,GHS
SCLN-00000295,SC-C000295,2023-10-02 16:25:04.000,Greater Accra|Tema,2023-12-13,589.42,0.099,GHS
SCLN-00000374,SC-C000378,2023-12-22 13:55:09.000,Central|Cape Coast,2024-03-29,2615.37,0.2942,GHS
SCLN-00000396,SC-C000397,2023-11-10 08:42:07.000,Greater Accra|Accra,2024-03-07,1179.36,0.2018,GHS
SCLN-00000458,SC-C000455,2023-12-02 14:47:15.000,Ashanti|Obuasi,2024-03-10,518.14,0.2398,GHS
SCLN-00000470,SC-C000468,2023-11-16 14:37:53.000,Ashanti|Obuasi,2024-02-13,3438.64,0.2518,GHS
SCLN-00000496,SC-C000492,2023-12-20 17:13:07.000,Greater Accra|Kasoa,2024-03-22,1476.26,0.287,GHS
SCLN-00000538,SC-C000532,2023-10-08 15:29:34.000,Greater Accra|Accra,2024-01-06,2912.63,0.2956,GHS
SCLN-00000647,SC-C000613,2023-12-31 14:19:26.000,Eastern|Akropong,2024-02-01,1386.84,0.2332,GHS
SCLN-00000651,SC-C000614,2023-10-09 11:32:44.000,Bono East|Kintampo,2023-12-09,1642.23,0.2042,GHS
SCLN-00000660,SC-C000625,2023-11-04 08:28:34.000,Northern|Savelugu,2024-02-25,674.72,0.1759,GHS
SCLN-00000730,SC-C000683,2023-12-31 17:32:26.000,Greater Accra|Accra,2024-04-10,773.16,0.1689,GHS
SCLN-00000743,SC-C000696,2023-12-18 10:23:57.000,Bono|Sunyani,2024-02-28,1796.86,0.2709,GHS
SCLN-00000756,SC-C000703,2023-10-17 13:12:01.000,Northern|Savelugu,2023-12-01,1096.68,0.2859,GHS
SCLN-00000786,SC-C000737,2023-11-03 09:22:21.000,Northern|Yendi,2023-12-09,555.81,0.1949,GHS
SCLN-00000827,SC-C000767,2023-10-15 09:28:31.000,Northern|Savelugu,2024-01-10,395.72,0.0827,GHS
