repayment_id,loan_id,repayment_amount,repayment_timestamp,repayment_location
SCRP-00000045,SCLN-00000015,2481.68,2023-07-15 13:05:50.000,Ahafo|Duayaw Nkwanta
SCRP-00000046,SCLN-00000015,1580.84,2023-08-01 17:44:20.000,Ahafo|Duayaw Nkwanta
SCRP-00000047,SCLN-00000015,838.97,2023-08-17 08:53:33.000,Ahafo|Duayaw Nkwanta
SCRP-00000048,SCLN-00000015,374.91,2023-09-03 11:40:39.000,Ahafo|Duayaw Nkwanta
SCRP-00000049,SCLN-00000015,242.75,2023-09-19 09:38:42.000,Ahafo|Duayaw Nkwanta
SCRP-00000270,SCLN-00000087,109.56,2023-09-26 09:56:29.000,Greater Accra|Madina
SCRP-00000747,SCLN-00000240,743.98,2023-09-25 09:33:24.000,Eastern|Nkawkaw
SCRP-00000780,SCLN-00000252,417.72,2023-09-01 17:13:58.000,Ashanti|Ejisu
SCRP-00000781,SCLN-00000252,217.05,2023-09-11 09:45:57.000,Ashanti|Ejisu
SCRP-00000782,SCLN-00000252,116.13,2023-09-20 08:30:44.000,Ashanti|Ejisu
SCRP-00000783,SCLN-00000252,57.1,2023-09-30 10:57:29.000,Ashanti|Ejisu
SCRP-00000895,SCLN-00000291,886.29,2023-09-23 19:05:16.000,Bono|Sunyani
SCRP-00001037,SCLN-00000337,760.18,2023-07-01 15:37:15.000,Northern|Tamale
SCRP-00001038,SCLN-00000337,430.43,2023-07-16 10:13:15.000,Northern|Tamale
SCRP-00001144,SCLN-00000372,456.11,2023-09-05 08:34:02.000,Greater Accra|Kasoa
SCRP-00001551,SCLN-00000504,237.8,2023-08-04 16:51:46.000,Bono|Berekum
SCRP-00001552,SCLN-00000504,118.41,2023-09-03 17:40:20.000,Bono|Berekum
SCRP-00001890,SCLN-00000612,272.64,2023-08-21 16:53:36.000,Central|Elmina
SCRP-00001891,SCLN-00000612,155.14,2023-08-29 15:46:03.000,Central|Elmina
SCRP-00001892,SCLN-00000612,72.65,2023-09-05 13:09:22.000,Central|Elmina
SCRP-00001893,SCLN-00000612,40.37,2023-09-13 08:41:31.000,Central|Elmina
SCRP-00002428,SCLN-00000785,833.1,2023-07-16 10:27:17.000,Northern|Yendi
SCRP-00002429,SCLN-00000785,483.71,2023-07-26 18:17:26.000,Northern|Yendi
SCRP-00002430,SCLN-00000785,256.57,2023-08-05 10:49:56.000,Northern|Yendi
SCRP-00002431,SCLN-00000785,153.9,2023-08-15 12:56:24.000,Northern|Yendi
SCRP-00002432,SCLN-00000785,73.18,2023-08-25 10:49:57.000,Northern|Yendi
SCRP-00002678,SCLN-00000866,246.02,2023-07-06 17:28:33.000,Northern|Tamale
SCRP-00002679,SCLN-00000866,123.29,2023-08-07 18:14:38.000,Northern|Tamale
SCRP-00002680,SCLN-00000867,1551.22,2023-09-08 17:02:13.000,Northern|Tamale
SCRP-00002681,SCLN-00000867,799.51,2023-09-19 17:41:53.000,Northern|Tamale
