loan_id,customer_id,disbursement_timestamp,disbursement_location,maturity_date,principal_amount,interest_rate,currency
SCLN-00000018,SC-C000023,2024-06-08 08:25:00.000,Ashanti|Kumasi,2024-07-21,1120.62,0.106,GHS
SCLN-00000048,SC-C000057,2024-05-24 09:37:53.000,Western|Takoradi,2024-07-26,811.7,0.1055,GHS
SCLN-00000062,SC-C000064,2024-04-23 08:23:49.000,Greater Accra|Kasoa,2024-05-28,555.38,0.2893,GHS
SCLN-00000070,SC-C000071,2024-04-28 15:34:38.000,Greater Accra|Tema,2024-07-16,1415.35,0.0857,GHS
SCLN-00000075,SC-C000079,2024-05-24 12:06:13.000,Ashanti|Ejisu,2024-07-08,1088.75,0.2486,GHS
SCLN-00000084,SC-C000088,2024-05-07 10:19:51.000,Upper East|Bolgatanga,2024-06-11,730.42,0.1123,GHS
SCLN-00000107,SC-C000118,2024-04-03 10:00:56.000,Bono|Berekum,2024-07-01,775.3,0.2848,GHS
SCLN-00000110,SC-C000120,2024-06-16 16:16:34.000,Eastern|Koforidua,2024-09-13,499.72,0.1235,GHS
SCLN-00000144,SC-C000151,2024-04-18 08:07:53.000,Greater Accra|Kasoa,2024-06-14,536.12,0.1379,GHS
SCLN-00000185,SC-C000183,2024-05-04 16:46:45.000,Ashanti|Obuasi,2024-08-26,347.73,0.2123,GHS
SCLN-00000202,SC-C000199,2024-05-26 16:55:37.000,Ashanti|Kumasi,2024-08-10,1481.83,0.109,GHS
SCLN-00000233,SC-C000235,2024-05-02 13:36:52.000,Greater Accra|Madina,2024-06-17,1673.26,0.1428,GHS
SCLN-00000236,SC-C000237,2024-06-06 15:10:45.000,Western|Tarkwa,2024-09-20,372.0,0.2377,GHS
SCLN-00000241,SC-C000240,2024-06-01 10:36:11.000,Eastern|Nkawkaw,2024-08-08,5760.84,0.2732,GHS
SCLN-00000297,SC-C000298,2024-06-01 14:09:18.000,Ashanti|Kumasi,2024-09-26,2942.85,0.2901,GHS
SCLN-00000318,SC-C000314,2024-06-28 13:07:25.000,Greater Accra|Tema,2024-08-22,274.31,0.0941,GHS
SCLN-00000338,SC-C000331,2024-04-28 13:51:47.000,Northern|Tamale,2024-08-09,561.25,0.2947,GHS
SCLN-00000376,SC-C000382,2024-06-11 15:41:33.000,Ahafo|Duayaw Nkwanta,2024-08-16,551.04,0.1062,GHS
SCLN-00000391,SC-C000392,2024-05-29 12:06:59.000,Greater Accra|Kasoa,2024-06-30,449.73,0.2896,GHS
SCLN-00000402,SC-C000402,2024-06-13 09:46:45.000,Greater Accra|Tema,2024-07-13,809.25,0.2338,GHS
SCLN-00000447,SC-C000446,2024-06-10 13:03:55.000,Bono East|Techiman,2024-08-01,298.37,0.1603,GHS
SCLN-00000448,SC-C000447,2024-06-14 10:00:21.000,Northern|Yendi,2024-09-27,3249.39,0.1309,GHS
SCLN-00000487,SC-C000483,2024-05-28 09:25:03.000,Greater Accra|Madina,2024-08-01,961.53,0.2687,GHS
SCLN-00000535,SC-C000528,2024-04-02 17:05:54.000,Bono|Sunyani,2024-06-07,497.07,0.151,GHS
SCLN-00000564,SC-C000547,2024-04-24 14:35:55.000,Western|Axim,2024-08-19,606.85,0.1932,GHS
SCLN-00000589,SC-C000566,2024-06-14 16:24:58.000,Central|Winneba,2024-09-27,441.88,0.1789,GHS
SCLN-00000600,SC-C000576,2024-06-26 17:04:25.000,Greater Accra|Accra,2024-08-15,614.57,0.2172,GHS
SCLN-00000661,SC-C000625,2024-05-17 09:37:32.000,Northern|Savelugu,2024-06-19,1107.49,0.2403,GHS
SCLN-00000667,SC-C000630,2024-05-04 17:45:11.000,Greater Accra|Accra,2024-08-29,2077.45,0.2211,GHS
SCLN-00000722,SC-C000675,2024-06-29 16:33:55.000,Eastern|Nkawkaw,2024-09-18,1724.43,0.1158,GHS
SCLN-00000731,SC-C000683,2024-06-20 15:02:49.000,Greater Accra|Accra,2024-08-23,318.24,0.2303,GHS
SCLN-00000733,SC-C000687,2024-05-25 10:22:36.000,Ashanti|Kumasi,2024-09-20,566.12,0.1034,GHS
SCLN-00000737,SC-C000692,2024-06-22 12:34:15.000,Central|Elmina,2024-07-29,966.87,0.2283,GHS
SCLN-00000787,SC-C000737,2024-05-05 11:21:36.000,Northern|Yendi,2024-07-23,200,0.2646,GHS
SCLN-00000816,SC-C000759,2024-04-16 16:45:06.000,Bono East|Kintampo,2024-06-18,272.85,0.1567,GHS
SCLN-00000817,SC-C000761,2024-05-25 08:49:10.000,Greater Accra|Kasoa,2024-07-29,537.13,0.2497,GHS
