repayment_id,loan_id,repayment_amount,repayment_timestamp,repayment_location
SCRP-00000002,SCLN-00000001,341.03,2024-10-06 16:59:37.000,Ashanti|Kumasi
SCRP-00000003,SCLN-00000001,113.1,2024-10-22 13:59:22.000,Ashanti|Kumasi
SCRP-00000079,SCLN-00000028,207.77,2024-11-30 19:39:03.000,Northern|Tamale
SCRP-00000080,SCLN-00000028,93.21,2024-12-13 08:39:01.000,Northern|Tamale
SCRP-00000081,SCLN-00000028,55.14,2024-12-26 13:18:47.000,Northern|Tamale
SCRP-00000098,SCLN-00000034,291.15,2024-12-01 16:19:47.000,Eastern|Koforidua
SCRP-00000099,SCLN-00000034,156.88,2024-12-30 11:31:04.000,Eastern|Koforidua
SCRP-00000135,SCLN-00000046,242.49,2024-10-12 09:37:16.000,Northern|Tamale
SCRP-00000136,SCLN-00000046,114.63,2024-10-25 10:04:45.000,Northern|Tamale
SCRP-00000137,SCLN-00000046,60.07,2024-11-07 12:40:04.000,Northern|Tamale
SCRP-00000179,SCLN-00000063,503.27,2024-12-12 14:18:54.000,Greater Accra|Kasoa
SCRP-00000180,SCLN-00000063,254.35,2024-12-22 17:51:52.000,Greater Accra|Kasoa
SCRP-00000186,SCLN-00000065,109.17,2024-12-21 08:34:44.000,Central|Cape Coast
SCRP-00000187,SCLN-00000065,50.61,2024-12-28 17:55:59.000,Central|Cape Coast
SCRP-00000240,SCLN-00000079,688.37,2024-10-06 15:38:28.000,Central|Winneba
SCRP-00000241,SCLN-00000079,371.68,2024-10-16 10:12:01.000,Central|Winneba
SCRP-00000242,SCLN-00000079,190.97,2024-10-26 15:49:34.000,Central|Winneba
SCRP-00000243,SCLN-00000079,121.69,2024-11-05 08:11:02.000,Central|Winneba
SCRP-00000244,SCLN-00000079,57.4,2024-11-15 08:46:42.000,Central|Winneba
SCRP-00000321,SCLN-00000106,443.75,2024-11-01 13:58:51.000,Upper West|Wa
SCRP-00000322,SCLN-00000106,217.64,2024-11-26 14:47:09.000,Upper West|Wa
SCRP-00000323,SCLN-00000106,134.59,2024-12-20 18:05:58.000,Upper West|Wa
SCRP-00000329,SCLN-00000108,231.77,2024-10-02 19:31:02.000,Bono|Berekum
SCRP-00000330,SCLN-00000108,140.81,2024-10-10 12:15:41.000,Bono|Berekum
SCRP-00000337,SCLN-00000111,641.64,2024-12-17 13:04:22.000,Eastern|Koforidua
SCRP-00000338,SCLN-00000111,373.61,2024-12-26 08:31:57.000,Eastern|Koforidua
SCRP-00000381,SCLN-00000124,207.16,2024-11-11 10:01:05.000,Ashanti|Ejisu
SCRP-00000382,SCLN-00000124,99.28,2024-11-24 15:18:34.000,Ashanti|Ejisu
SCRP-00000383,SCLN-00000124,50.84,2024-12-07 10:59:32.000,Ashanti|Ejisu
SCRP-00000384,SCLN-00000124,30.02,2024-12-20 15:55:39.000,Ashanti|Ejisu
SCRP-00000399,SCLN-00000130,464.99,2024-10-06 16:25:06.000,Eastern|Nkawkaw
SCRP-00000400,SCLN-00000130,274.15,2024-10-13 16:29:46.000,Eastern|Nkawkaw
SCRP-00000401,SCLN-00000130,133.49,2024-10-20 18:20:33.000,Eastern|Nkawkaw
SCRP-00000402,SCLN-00000130,67.42,2024-10-27 18:57:00.000,Eastern|Nkawkaw
SCRP-00000403,SCLN-00000130,39.82,2024-11-03 16:57:00.000,Eastern|Nkawkaw
SCRP-00000461,SCLN-00000148,120.18,2024-10-02 18:15:18.000,Greater Accra|Accra
SCRP-00000462,SCLN-00000148,57.3,2024-10-20 16:43:08.000,Greater Accra|Accra
SCRP-00000463,SCLN-00000148,30.83,2024-10-29 12:34:20.000,Greater Accra|Accra
SCRP-00000472,SCLN-00000151,58.64,2024-10-07 10:05:10.000,Bono East|Techiman
SCRP-00000473,SCLN-00000151,20.64,2024-10-21 17:38:09.000,Bono East|Techiman
SCRP-00000481,SCLN-00000154,219.86,2024-10-02 08:14:17.000,Greater Accra|Madina
SCRP-00000482,SCLN-00000154,121.0,2024-10-28 19:43:56.000,Greater Accra|Madina
SCRP-00000502,SCLN-00000163,273.88,2024-10-11 16:34:55.000,Greater Accra|Accra
SCRP-00000503,SCLN-00000163,120.58,2024-10-22 16:18:49.000,Greater Accra|Accra
SCRP-00000504,SCLN-00000163,68.49,2024-11-02 14:56:04.000,Greater Accra|Accra
SCRP-00000532,SCLN-00000172,1076.27,2024-10-19 08:46:50.000,Oti|Jasikan
SCRP-00000533,SCLN-00000172,527.16,2024-11-27 15:56:27.000,Oti|Jasikan
SCRP-00000542,SCLN-00000175,312.47,2024-11-27 09:17:19.000,Eastern|Koforidua
SCRP-00000543,SCLN-00000175,161.46,2024-12-19 17:40:30.000,Eastern|Koforidua
SCRP-00000560,SCLN-00000180,262.76,2024-10-19 17:16:57.000,Greater Accra|Tema
SCRP-00000578,SCLN-00000186,1113.13,2024-12-28 15:57:47.000,Ashanti|Obuasi
SCRP-00000588,SCLN-00000189,459.55,2024-10-23 19:22:06.000,Ashanti|Obuasi
SCRP-00000589,SCLN-00000189,277.56,2024-11-15 16:35:28.000,Ashanti|Obuasi
SCRP-00000590,SCLN-00000189,142.97,2024-12-08 15:32:40.000,Ashanti|Obuasi
SCRP-00000601,SCLN-00000194,38.9,2024-10-05 15:23:35.000,Central|Elmina
SCRP-00000602,SCLN-00000194,22.49,2024-10-24 19:29:14.000,Central|Elmina
SCRP-00000634,SCLN-00000208,332.61,2024-10-25 12:24:04.000,Central|Cape Coast
SCRP-00000635,SCLN-00000208,182.2,2024-11-16 19:05:53.000,Central|Cape Coast
SCRP-00000636,SCLN-00000208,110.67,2024-12-09 12:52:23.000,Central|Cape Coast
SCRP-00000637,SCLN-00000208,31.5,2024-12-31 09:34:37.000,Central|Cape Coast
SCRP-00000649,SCLN-00000213,501.76,2024-10-28 12:26:50.000,Western|Takoradi
SCRP-00000650,SCLN-00000213,276.22,2024-11-21 16:02:04.000,Western|Takoradi
SCRP-00000651,SCLN-00000213,136.42,2024-12-15 18:32:58.000,Western|Takoradi
SCRP-00000653,SCLN-00000214,395.81,2024-10-19 16:46:19.000,Ashanti|Obuasi
SCRP-00000654,SCLN-00000214,210.62,2024-11-01 10:23:10.000,Ashanti|Obuasi
SCRP-00000655,SCLN-00000214,102.48,2024-11-14 19:02:54.000,Ashanti|Obuasi
SCRP-00000656,SCLN-00000214,56.25,2024-11-26 13:14:43.000,Ashanti|Obuasi
SCRP-00000657,SCLN-00000214,30.48,2024-12-09 10:08:12.000,Ashanti|Obuasi
SCRP-00000663,SCLN-00000216,290.44,2024-12-19 19:24:39.000,Bono East|Techiman
SCRP-00000754,SCLN-00000243,205.47,2024-11-01 11:08:48.000,Eastern|Akropong
SCRP-00000755,SCLN-00000243,131.46,2024-11-23 11:54:57.000,Eastern|Akropong
SCRP-00000756,SCLN-00000243,60.85,2024-12-15 18:51:25.000,Eastern|Akropong
SCRP-00000760,SCLN-00000245,191.99,2024-10-14 09:35:46.000,Central|Elmina
SCRP-00000761,SCLN-00000245,114.74,2024-11-02 19:09:21.000,Central|Elmina
SCRP-00000762,SCLN-00000245,58.84,2024-11-22 14:55:51.000,Central|Elmina
SCRP-00000800,SCLN-00000260,2676.64,2024-10-30 09:28:20.000,Greater Accra|Kasoa
SCRP-00000801,SCLN-00000260,1372.98,2024-11-09 14:27:32.000,Greater Accra|Kasoa
SCRP-00000829,SCLN-00000272,302.53,2024-11-23 18:34:24.000,Greater Accra|Madina
SCRP-00000830,SCLN-00000272,175.42,2024-12-08 18:35:25.000,Greater Accra|Madina
SCRP-00000831,SCLN-00000272,97.48,2024-12-24 12:34:23.000,Greater Accra|Madina
SCRP-00000861,SCLN-00000281,225.06,2024-12-08 08:02:36.000,Ashanti|Ejisu
SCRP-00000862,SCLN-00000281,117.69,2024-12-15 12:36:42.000,Ashanti|Ejisu
SCRP-00000863,SCLN-00000281,52.44,2024-12-29 14:29:15.000,Ashanti|Ejisu
SCRP-00000910,SCLN-00000296,663.0,2024-12-13 08:05:26.000,Greater Accra|Madina
SCRP-00000911,SCLN-00000296,376.65,2024-12-29 09:28:29.000,Greater Accra|Madina
SCRP-00000935,SCLN-00000303,279.58,2024-10-07 12:13:06.000,Eastern|Nkawkaw
SCRP-00000936,SCLN-00000303,152.04,2024-10-26 14:30:29.000,Eastern|Nkawkaw
SCRP-00000937,SCLN-00000303,78.98,2024-11-14 18:43:22.000,Eastern|Nkawkaw
SCRP-00000938,SCLN-00000303,46.46,2024-12-03 08:56:06.000,Eastern|Nkawkaw
SCRP-00000939,SCLN-00000303,25.87,2024-12-22 09:00:48.000,Eastern|Nkawkaw
SCRP-00000986,SCLN-00000322,474.7,2024-10-08 16:29:32.000,Upper East|Navrongo
SCRP-00000987,SCLN-00000322,228.67,2024-10-17 19:23:06.000,Upper East|Navrongo
SCRP-00000988,SCLN-00000322,127.14,2024-10-25 11:25:10.000,Upper East|Navrongo
SCRP-00000989,SCLN-00000322,55.85,2024-11-03 13:51:24.000,Upper East|Navrongo
SCRP-00000990,SCLN-00000322,36.38,2024-11-11 16:07:09.000,Upper East|Navrongo
SCRP-00001006,SCLN-00000326,202.73,2024-10-14 08:36:15.000,Bono|Berekum
SCRP-00001007,SCLN-00000326,79.66,2024-11-07 17:34:05.000,Bono|Berekum
SCRP-00001026,SCLN-00000333,269.65,2024-10-30 18:55:07.000,Northern|Savelugu
SCRP-00001027,SCLN-00000333,136.88,2024-10-25 08:07:54.000,Northern|Savelugu
SCRP-00001068,SCLN-00000348,470.13,2024-10-24 19:07:57.000,Greater Accra|Tema
SCRP-00001069,SCLN-00000348,251.84,2024-10-29 15:44:14.000,Greater Accra|Tema
SCRP-00001070,SCLN-00000348,139.67,2024-11-13 08:44:05.000,Greater Accra|Tema
SCRP-00001071,SCLN-00000348,86.33,2024-11-18 17:50:48.000,Greater Accra|Tema
SCRP-00001085,SCLN-00000353,69.68,2024-10-06 09:13:12.000,Western|Axim
SCRP-00001086,SCLN-00000353,42.38,2024-10-15 10:44:51.000,Western|Axim
SCRP-00001087,SCLN-00000353,19.9,2024-10-25 14:27:13.000,Western|Axim
SCRP-00001093,SCLN-00000356,149.88,2024-11-07 08:55:10.000,Bono|Sunyani
SCRP-00001094,SCLN-00000356,92.71,2024-11-25 11:57:29.000,Bono|Sunyani
SCRP-00001095,SCLN-00000356,44.33,2024-12-05 10:41:59.000,Bono|Sunyani
SCRP-00001096,SCLN-00000356,26.8,2024-12-20 18:40:35.000,Bono|Sunyani
SCRP-00001161,SCLN-00000382,393.56,2024-12-10 17:36:07.000,Ahafo|Duayaw Nkwanta
SCRP-00001173,SCLN-00000386,345.71,2024-10-19 14:06:13.000,Central|Elmina
SCRP-00001174,SCLN-00000386,207.24,2024-11-13 11:57:38.000,Central|Elmina
SCRP-00001183,SCLN-00000390,680.81,2024-12-11 12:11:07.000,Eastern|Nkawkaw
SCRP-00001184,SCLN-00000390,445.47,2024-12-24 19:26:07.000,Eastern|Nkawkaw
SCRP-00001192,SCLN-00000392,974.34,2024-12-26 15:47:02.000,Greater Accra|Kasoa
SCRP-00001253,SCLN-00000410,457.27,2024-11-16 10:48:17.000,Upper East|Bolgatanga
SCRP-00001254,SCLN-00000410,263.29,2024-12-05 19:34:26.000,Upper East|Bolgatanga
SCRP-00001255,SCLN-00000410,147.66,2024-12-24 19:29:12.000,Upper East|Bolgatanga
SCRP-00001273,SCLN-00000415,46.56,2024-10-11 17:41:32.000,Upper East|Bolgatanga
SCRP-00001274,SCLN-00000415,22.31,2024-11-15 13:51:13.000,Upper East|Bolgatanga
SCRP-00001310,SCLN-00000428,895.09,2024-12-07 18:59:56.000,Ashanti|Kumasi
SCRP-00001311,SCLN-00000428,447.94,2024-12-15 19:00:16.000,Ashanti|Kumasi
SCRP-00001312,SCLN-00000428,250.07,2024-12-23 13:21:49.000,Ashanti|Kumasi
SCRP-00001313,SCLN-00000428,115.5,2024-12-30 09:18:17.000,Ashanti|Kumasi
SCRP-00001343,SCLN-00000436,622.2,2024-10-16 13:59:26.000,Greater Accra|Tema
SCRP-00001344,SCLN-00000436,313.62,2024-11-02 10:52:52.000,Greater Accra|Tema
SCRP-00001345,SCLN-00000436,142.59,2024-11-20 13:14:31.000,Greater Accra|Tema
SCRP-00001385,SCLN-00000449,679.04,2024-12-22 13:21:14.000,Northern|Yendi
SCRP-00001465,SCLN-00000477,248.52,2024-12-18 19:13:44.000,Greater Accra|Kasoa
SCRP-00001541,SCLN-00000500,284.69,2024-11-13 19:36:07.000,Greater Accra|Kasoa
SCRP-00001542,SCLN-00000500,125.62,2024-11-25 18:29:24.000,Greater Accra|Kasoa
SCRP-00001543,SCLN-00000500,36.72,2024-12-07 08:51:12.000,Greater Accra|Kasoa
SCRP-00001559,SCLN-00000507,142.18,2024-11-06 16:57:13.000,Greater Accra|Kasoa
SCRP-00001560,SCLN-00000507,68.75,2024-11-07 13:52:06.000,Greater Accra|Kasoa
SCRP-00001561,SCLN-00000507,35.0,2024-11-06 09:16:57.000,Greater Accra|Kasoa
SCRP-00001586,SCLN-00000517,732.93,2024-11-13 08:19:11.000,Greater Accra|Accra
SCRP-00001587,SCLN-00000517,342.3,2024-11-25 09:36:09.000,Greater Accra|Accra
SCRP-00001634,SCLN-00000532,453.29,2024-12-17 12:12:00.000,Eastern|Nkawkaw
SCRP-00001641,SCLN-00000534,151.82,2024-12-10 14:20:46.000,Greater Accra|Accra
SCRP-00001642,SCLN-00000534,90.92,2024-12-20 09:23:57.000,Greater Accra|Accra
SCRP-00001643,SCLN-00000534,53.24,2024-12-30 16:33:48.000,Greater Accra|Accra
SCRP-00001661,SCLN-00000539,254.0,2024-11-18 17:58:47.000,Greater Accra|Accra
SCRP-00001662,SCLN-00000539,134.77,2024-12-04 12:56:56.000,Greater Accra|Accra
SCRP-00001663,SCLN-00000539,76.03,2024-12-21 13:08:46.000,Greater Accra|Accra
SCRP-00001769,SCLN-00000569,348.58,2024-10-20 15:32:30.000,Ashanti|Obuasi
SCRP-00001796,SCLN-00000577,1623.43,2024-10-02 12:55:44.000,Ashanti|Obuasi
SCRP-00001797,SCLN-00000577,956.28,2024-10-12 09:28:29.000,Ashanti|Obuasi
SCRP-00001798,SCLN-00000577,520.85,2024-10-17 15:22:29.000,Ashanti|Obuasi
SCRP-00001799,SCLN-00000577,265.71,2024-10-29 17:11:42.000,Ashanti|Obuasi
SCRP-00001803,SCLN-00000580,441.62,2024-11-17 10:48:49.000,Greater Accra|Tema
SCRP-00001804,SCLN-00000580,261.71,2024-11-26 09:24:35.000,Greater Accra|Tema
SCRP-00001805,SCLN-00000580,131.91,2024-12-09 15:02:28.000,Greater Accra|Tema
SCRP-00001806,SCLN-00000580,66.28,2024-12-05 10:03:51.000,Greater Accra|Tema
SCRP-00001847,SCLN-00000595,1134.7,2024-12-14 16:30:38.000,Bono East|Techiman
SCRP-00001848,SCLN-00000595,663.5,2024-12-27 17:42:10.000,Bono East|Techiman
SCRP-00001913,SCLN-00000618,673.56,2024-10-12 15:36:54.000,Greater Accra|Accra
SCRP-00001914,SCLN-00000618,360.59,2024-10-21 09:22:40.000,Greater Accra|Accra
SCRP-00001915,SCLN-00000618,198.6,2024-10-30 08:50:21.000,Greater Accra|Accra
SCRP-00001916,SCLN-00000618,118.79,2024-11-07 11:52:28.000,Greater Accra|Accra
SCRP-00001917,SCLN-00000618,45.86,2024-11-16 14:07:18.000,Greater Accra|Accra
SCRP-00001933,SCLN-00000623,171.69,2024-10-19 15:22:12.000,Central|Elmina
SCRP-00001934,SCLN-00000623,64.64,2024-11-08 13:39:27.000,Central|Elmina
SCRP-00001994,SCLN-00000642,351.85,2024-12-09 14:52:03.000,Greater Accra|Tema
SCRP-00001995,SCLN-00000642,183.86,2024-12-31 14:22:18.000,Greater Accra|Tema
SCRP-00002014,SCLN-00000648,226.41,2024-11-19 18:21:23.000,Eastern|Akropong
SCRP-00002015,SCLN-00000648,111.57,2024-12-17 16:41:11.000,Eastern|Akropong
SCRP-00002025,SCLN-00000652,262.47,2024-10-22 18:30:30.000,Bono East|Kintampo
SCRP-00002026,SCLN-00000652,125.21,2024-11-11 09:43:08.000,Bono East|Kintampo
SCRP-00002027,SCLN-00000652,63.69,2024-12-01 15:40:31.000,Bono East|Kintampo
SCRP-00002028,SCLN-00000652,37.49,2024-12-21 17:03:04.000,Bono East|Kintampo
SCRP-00002049,SCLN-00000659,335.51,2024-10-17 19:58:34.000,Greater Accra|Madina
SCRP-00002050,SCLN-00000659,196.16,2024-11-21 13:41:25.000,Greater Accra|Madina
SCRP-00002057,SCLN-00000662,359.7,2024-12-15 19:41:40.000,Northern|Savelugu
SCRP-00002058,SCLN-00000662,166.96,2024-12-22 09:40:48.000,Northern|Savelugu
SCRP-00002059,SCLN-00000662,95.89,2024-12-29 18:31:18.000,Northern|Savelugu
SCRP-00002062,SCLN-00000663,268.46,2024-11-19 09:55:34.000,Central|Winneba
SCRP-00002063,SCLN-00000663,143.36,2024-12-01 09:36:29.000,Central|Winneba
SCRP-00002064,SCLN-00000663,83.55,2024-12-14 16:16:43.000,Central|Winneba
SCRP-00002082,SCLN-00000672,4351.28,2024-10-10 12:59:57.000,Upper West|Lawra
SCRP-00002083,SCLN-00000672,2749.51,2024-10-26 19:55:06.000,Upper West|Lawra
SCRP-00002084,SCLN-00000672,1250.91,2024-11-21 08:20:49.000,Upper West|Lawra
SCRP-00002085,SCLN-00000672,712.78,2024-12-15 18:35:24.000,Upper West|Lawra
SCRP-00002109,SCLN-00000681,246.83,2024-10-01 15:45:11.000,Central|Cape Coast
SCRP-00002110,SCLN-00000681,133.64,2024-11-01 15:58:44.000,Central|Cape Coast
SCRP-00002155,SCLN-00000698,1265.78,2024-10-24 12:26:45.000,Ashanti|Ejisu
SCRP-00002156,SCLN-00000698,776.28,2024-10-31 13:25:03.000,Ashanti|Ejisu
SCRP-00002157,SCLN-00000698,392.6,2024-12-01 19:45:04.000,Ashanti|Ejisu
SCRP-00002158,SCLN-00000698,224.47,2024-11-25 09:27:33.000,Ashanti|Ejisu
SCRP-00002165,SCLN-00000701,317.98,2024-11-11 15:05:04.000,Eastern|Koforidua
SCRP-00002166,SCLN-00000701,183.6,2024-11-26 15:35:28.000,Eastern|Koforidua
SCRP-00002167,SCLN-00000701,83.87,2024-12-21 09:37:42.000,Eastern|Koforidua
SCRP-00002185,SCLN-00000707,804.51,2024-10-24 10:44:06.000,Western|Axim
SCRP-00002186,SCLN-00000707,379.46,2024-11-20 17:24:06.000,Western|Axim
SCRP-00002196,SCLN-00000711,1465.32,2024-12-10 17:46:09.000,Ahafo|Goaso
SCRP-00002218,SCLN-00000719,809.06,2024-10-01 10:08:31.000,Greater Accra|Tema
SCRP-00002219,SCLN-00000719,375.16,2024-11-01 18:30:11.000,Greater Accra|Tema
SCRP-00002266,SCLN-00000734,440.04,2024-10-23 09:48:29.000,Ashanti|Kumasi
SCRP-00002267,SCLN-00000734,241.34,2024-10-30 10:41:31.000,Ashanti|Kumasi
SCRP-00002268,SCLN-00000734,138.78,2024-11-06 11:20:55.000,Ashanti|Kumasi
SCRP-00002269,SCLN-00000734,33.76,2024-11-13 08:43:30.000,Ashanti|Kumasi
SCRP-00002274,SCLN-00000736,158.22,2024-10-05 10:24:15.000,Bono|Berekum
SCRP-00002275,SCLN-00000736,90.25,2024-10-21 11:25:07.000,Bono|Berekum
SCRP-00002276,SCLN-00000736,51.59,2024-11-06 17:01:13.000,Bono|Berekum
SCRP-00002298,SCLN-00000744,958.9,2024-10-20 11:38:45.000,Bono|Sunyani
SCRP-00002299,SCLN-00000744,530.66,2024-10-17 18:00:49.000,Bono|Sunyani
SCRP-00002300,SCLN-00000744,310.31,2024-10-29 13:32:03.000,Bono|Sunyani
SCRP-00002301,SCLN-00000744,168.63,2024-11-19 08:27:15.000,Bono|Sunyani
SCRP-00002302,SCLN-00000744,95.19,2024-11-18 18:01:27.000,Bono|Sunyani
SCRP-00002303,SCLN-00000745,126.28,2024-12-29 16:31:42.000,Bono|Sunyani
SCRP-00002312,SCLN-00000748,1053.49,2024-11-01 08:39:00.000,Greater Accra|Accra
SCRP-00002313,SCLN-00000748,603.25,2024-12-21 10:26:43.000,Greater Accra|Accra
SCRP-00002392,SCLN-00000772,293.15,2024-10-05 08:51:21.000,Oti|Jasikan
SCRP-00002393,SCLN-00000772,135.19,2024-11-01 10:15:01.000,Oti|Jasikan
SCRP-00002423,SCLN-00000784,358.57,2024-12-01 19:06:49.000,Greater Accra|Kasoa
